Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
191,REINE DES PRES,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B192,"" "",""+""),""+"", SUBSTITUTE(F192,"" "",""+"")), ""Link"")","FRENCH, CREATIVE, INNOVATIVE",9000.0,17500.0,京都府京都市上京区中町通丸太町下ル駒之町537-1,JINGU MARUTAMACHI,111,https://tabelog.com/en/kyoto/A2601/A260302/26021417/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
192,ITO U,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B193,"" "",""+""),""+"", SUBSTITUTE(F193,"" "",""+"")), ""Link"")",FRENCH,12500.0,17500.0,京都府京都市東山区古門前通石橋町307,HIGASHIYAMA,91,https://tabelog.com/en/kyoto/A2601/A260301/26005856/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
193,IPANTSU XAITANAKA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B194,"" "",""+""),""+"", SUBSTITUTE(F194,"" "",""+"")), ""Link"")",CHINESE,7000.0,12500.0,京都府京都市左京区田中里ノ内町26,MOTOTANAKA,78,https://tabelog.com/en/kyoto/A2601/A260302/26035247/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
195,KAPPOU ICHIKAWA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B196,"" "",""+""),""+"", SUBSTITUTE(F196,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市中京区夷町572,MARUTAMACHI,57,https://tabelog.com/en/kyoto/A2601/A260202/26030196/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
212,MIZUKI ZA RITTSU KARUTON KYOTO,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B213,"" "",""+""),""+"", SUBSTITUTE(F213,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SUSHI, TEMPURA",7000.0,12500.0,京都府京都市中京区鴨川二条大橋畔 ザ・リッツ・カールトン京都 B1F,KYOTO SHIYAKUSHO MAE,191,https://tabelog.com/en/kyoto/A2601/A260202/26023295/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
213,YOSHIYA,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B214,"" "",""+""),""+"", SUBSTITUTE(F214,"" "",""+"")), ""Link"")","JAPANESE CUISINE, KAMAMESHI",,12500.0,京都府京都市中京区先斗町通三条下ル材木町188,SANJO,187,https://tabelog.com/en/kyoto/A2601/A260202/26000701/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
214,NAKA ZEN,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B215,"" "",""+""),""+"", SUBSTITUTE(F215,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市左京区北白川久保田町26,MOTOTANAKA,104,https://tabelog.com/en/kyoto/A2601/A260302/26014039/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
216,TAKAMATSU,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B217,"" "",""+""),""+"", SUBSTITUTE(F217,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市下京区新釜座町728,SHIJO,51,https://tabelog.com/en/kyoto/A2601/A260201/26024689/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
220,SUSHI OBINO,3.73,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B221,"" "",""+""),""+"", SUBSTITUTE(F221,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE",5500.0,17500.0,京都府京都市中京区高宮町町585 若葉ビル 1F,KYOTO KAWARAMACHI,29,https://tabelog.com/en/kyoto/A2601/A260202/26034813/,"JPY 15,000～JPY 19,999","JPY 5,000～JPY 5,999",17500.0,10k-20k
239,YAMASHITA,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B240,"" "",""+""),""+"", SUBSTITUTE(F240,"" "",""+"")), ""Link"")","SEAFOOD, JAPANESE CUISINE",5500.0,12500.0,京都府京都市中京区木屋町通二条下ル上樵木町491-3,KYOTO SHIYAKUSHO MAE,232,https://tabelog.com/en/kyoto/A2601/A260202/26001867/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0,10k-20k
241,WASHOKU HOURAI,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B242,"" "",""+""),""+"", SUBSTITUTE(F242,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市東山区東大路通新橋上る林下町438,HIGASHIYAMA,124,https://tabelog.com/en/kyoto/A2601/A260301/26027790/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
244,GION MANMA,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B245,"" "",""+""),""+"", SUBSTITUTE(F245,"" "",""+"")), ""Link"")",JAPANESE CUISINE,5500.0,12500.0,京都府京都市東山区祇園町北側347-108 楽宴小路内,GION SHIJO,66,https://tabelog.com/en/kyoto/A2601/A260301/26030998/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0,10k-20k
247,DOMINIQUE BOUCHET KYOTO LE TEPPANYAKI,3.72,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B248,"" "",""+""),""+"", SUBSTITUTE(F248,"" "",""+"")), ""Link"")","TEPPANYAKI, STEAK",9000.0,17500.0,京都府京都市東山区粟田口華頂町1,KEAGE,31,https://tabelog.com/en/kyoto/A2601/A260301/26033297/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
271,FORNI,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B272,"" "",""+""),""+"", SUBSTITUTE(F272,"" "",""+"")), ""Link"")","ITALIAN, PIZZA, PASTA",7000.0,12500.0,京都府京都市中京区油⼩路通⼆条下る⼆条油⼩路町284 1F,NIJOJO MAE,141,https://tabelog.com/en/kyoto/A2601/A260203/26034900/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
272,EN,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B273,"" "",""+""),""+"", SUBSTITUTE(F273,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市南区東九条西山王町15-2,KYOTO,138,https://tabelog.com/en/kyoto/A2601/A260101/26022259/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
278,DODICI,3.71,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B279,"" "",""+""),""+"", SUBSTITUTE(F279,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE, FRENCH",9000.0,17500.0,京都府京都市中京区麩屋町通御池上ル上白山町239 白山神社前,KYOTO SHIYAKUSHO MAE,58,https://tabelog.com/en/kyoto/A2601/A260202/26035328/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
286,KYOTO WAKUDEN,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B287,"" "",""+""),""+"", SUBSTITUTE(F287,"" "",""+"")), ""Link"")",JAPANESE CUISINE,4500.0,12500.0,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 11F,KYOTO,635,https://tabelog.com/en/kyoto/A2601/A260101/26000863/,"JPY 10,000～JPY 14,999","JPY 4,000～JPY 4,999",12500.0,10k-20k
305,GION NANBA,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B306,"" "",""+""),""+"", SUBSTITUTE(F306,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,12500.0,京都府京都市東山区四条花見小路東入る祇園町北側279-7,GION SHIJO,151,https://tabelog.com/en/kyoto/A2601/A260301/26006220/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
311,NIKURYOURI SHIBUYA,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B312,"" "",""+""),""+"", SUBSTITUTE(F312,"" "",""+"")), ""Link"")","BEEF DISHES, JAPANESE CUISINE",,12500.0,京都府京都市中京区河原町夷川西入一筋目上ル西革堂193-1,KYOTO SHIYAKUSHO MAE,110,https://tabelog.com/en/kyoto/A2601/A260202/26032586/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
314,SUMIYAKI SERIU,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B315,"" "",""+""),""+"", SUBSTITUTE(F315,"" "",""+"")), ""Link"")","MEAT DISHES, JAPANESE CUISINE",,12500.0,京都府京都市中京区占出山町299 ヒラタビル 1F,KARASUMA,81,https://tabelog.com/en/kyoto/A2601/A260201/26029032/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
317,KOBE BEEF STEAK MORIYA GION,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B318,"" "",""+""),""+"", SUBSTITUTE(F318,"" "",""+"")), ""Link"")","TEPPANYAKI, STEAK",7000.0,12500.0,京都府京都市東山区大和大路通四条下る大和町7-1 祇園モーリヤビル,GION SHIJO,39,https://tabelog.com/en/kyoto/A2601/A260301/26030216/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
319,ESTILO H,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B320,"" "",""+""),""+"", SUBSTITUTE(F320,"" "",""+"")), ""Link"")","SPAIN, CREATIVE",4500.0,17500.0,京都府京都市中京区間之町通二条上ル夷町560-8 2F,MARUTAMACHI,33,https://tabelog.com/en/kyoto/A2601/A260202/26036568/,"JPY 15,000～JPY 19,999","JPY 4,000～JPY 4,999",17500.0,10k-20k
320,JAPANESE CUISINE TO NIHONSHU SATOSHI,3.7,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B321,"" "",""+""),""+"", SUBSTITUTE(F321,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SEAFOOD",12500.0,17500.0,京都府京都市中京区宮木町小川通姉小路下ル471-2,NIJOJO MAE,32,https://tabelog.com/en/kyoto/A2601/A260203/26034412/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
323,MISHIMA TEI HONTEN HON TEN,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B324,"" "",""+""),""+"", SUBSTITUTE(F324,"" "",""+"")), ""Link"")","SUKIYAKI, JAPANESE CUISINE, BEEF DISHES",9000.0,17500.0,京都府京都市中京区寺町通三条下ル桜之町405,KYOTO SHIYAKUSHO MAE,705,https://tabelog.com/en/kyoto/A2601/A260201/26000646/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
325,HAFUU HON TEN,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B326,"" "",""+""),""+"", SUBSTITUTE(F326,"" "",""+"")), ""Link"")","YOSHOKU (JAPANESE STYLE WESTERN CUISINE), STEAK, BEEF DISHES",1500.0,12500.0,京都府京都市中京区麩屋町通夷川上ル笹屋町471-1,KYOTO SHIYAKUSHO MAE,641,https://tabelog.com/en/kyoto/A2601/A260202/26000943/,"JPY 10,000～JPY 14,999","JPY 1,000～JPY 1,999",12500.0,10k-20k
326,IL GHIOTTONE KYOTOHONTEN,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B327,"" "",""+""),""+"", SUBSTITUTE(F327,"" "",""+"")), ""Link"")","ITALIAN, PASTA, INNOVATIVE",7000.0,17500.0,京都府京都市東山区下河原通塔の前下ル八坂上町388-1,GION SHIJO,594,https://tabelog.com/en/kyoto/A2601/A260301/26001006/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
333,CUCINA ITALIANA TODO,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B334,"" "",""+""),""+"", SUBSTITUTE(F334,"" "",""+"")), ""Link"")","ITALIAN, PASTA",12500.0,9000.0,京都府京都市中京区東洞院通竹屋町下ル三本木五丁目496-3,MARUTAMACHI,314,https://tabelog.com/en/kyoto/A2601/A260202/26007432/,"JPY 8,000～JPY 9,999","JPY 10,000～JPY 14,999",12500.0,10k-20k
339,KYOUTO NEZE,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B340,"" "",""+""),""+"", SUBSTITUTE(F340,"" "",""+"")), ""Link"")",ITALIAN,,12500.0,京都府京都市中京区三条木屋町上ル三軒目 三条木屋町ビルⅡ　３Ｆ,SANJO,167,https://tabelog.com/en/kyoto/A2601/A260202/26005142/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
345,NISHI NO,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B346,"" "",""+""),""+"", SUBSTITUTE(F346,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,17500.0,京都府京都市右京区西院北矢掛町36-16,SAIIN,68,https://tabelog.com/en/kyoto/A2601/A260401/26025184/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
347,MONK,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B348,"" "",""+""),""+"", SUBSTITUTE(F348,"" "",""+"")), ""Link"")","ITALIAN, PIZZA",,17500.0,京都府京都市左京区浄土寺下南田町147,KEAGE,52,https://tabelog.com/en/kyoto/A2601/A260302/26026737/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
349,TAKE HISA,3.69,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B350,"" "",""+""),""+"", SUBSTITUTE(F350,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,12500.0,京都府京都市中京区竹屋町通室町東入亀屋町141-1,MARUTAMACHI,25,https://tabelog.com/en/kyoto/A2601/A260202/26025049/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
370,RISUTORANTE NORO,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B371,"" "",""+""),""+"", SUBSTITUTE(F371,"" "",""+"")), ""Link"")","ITALIAN, YOSHOKU (JAPANESE STYLE WESTERN CUISINE)",5500.0,12500.0,京都府京都市中京区西ノ京職司町67-14,NIJO,191,https://tabelog.com/en/kyoto/A2601/A260203/26029064/,"JPY 10,000～JPY 14,999","JPY 5,000～JPY 5,999",12500.0,10k-20k
373,IHARA DA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B374,"" "",""+""),""+"", SUBSTITUTE(F374,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市下京区西七条比輪田町26,TAMBAGUCHI,160,https://tabelog.com/en/kyoto/A2601/A260203/26001469/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
376,SUSHI FUKAGAWA,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B377,"" "",""+""),""+"", SUBSTITUTE(F377,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE, CRAB",7000.0,17500.0,京都府京都市中京区松本町576-2 ルレーブ寺町夷川,KYOTO SHIYAKUSHO MAE,101,https://tabelog.com/en/kyoto/A2601/A260202/26006733/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
377,KYOTO STAR BAR,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B378,"" "",""+""),""+"", SUBSTITUTE(F378,"" "",""+"")), ""Link"")","BAR, SHAVED ICE (SNOW CONE)",2500.0,12500.0,京都府京都市中京区木屋町通三条下る材木町185-5,SANJO,99,https://tabelog.com/en/kyoto/A2601/A260202/26027655/,"JPY 10,000～JPY 14,999","JPY 2,000～JPY 2,999",12500.0,10k-20k
378,SHUNAI SASAKI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B379,"" "",""+""),""+"", SUBSTITUTE(F379,"" "",""+"")), ""Link"")",JAPANESE CUISINE,9000.0,17500.0,京都府京都市下京区寺町仏光寺上ル中之町582,KYOTO KAWARAMACHI,87,https://tabelog.com/en/kyoto/A2601/A260201/26021046/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
380,TENYUU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B381,"" "",""+""),""+"", SUBSTITUTE(F381,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE",7000.0,17500.0,京都府京都市中京区麩屋町三条上ル下白山町299,KYOTO SHIYAKUSHO MAE,76,https://tabelog.com/en/kyoto/A2601/A260203/26026440/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
381,GION IWASAKI,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B382,"" "",""+""),""+"", SUBSTITUTE(F382,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,17500.0,京都府京都市東山区祗園町南側570-183,GION SHIJO,65,https://tabelog.com/en/kyoto/A2601/A260301/26027859/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
382,KUSHI KANZASHI KYU,3.68,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B383,"" "",""+""),""+"", SUBSTITUTE(F383,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市中京区先斗町樵木町192,SANJO,58,https://tabelog.com/en/kyoto/A2601/A260301/26001262/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
385,WABIYA KOREKI DO GION HANAMI KOJI HONTEN,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B386,"" "",""+""),""+"", SUBSTITUTE(F386,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, OYAKO-DON (CHICKEN AND EGG BOWL)",1500.0,12500.0,京都府京都市東山区四条花見小路下ル祇園町南側 歌舞練場北側,GION SHIJO,636,https://tabelog.com/en/kyoto/A2601/A260301/26000850/,"JPY 10,000～JPY 14,999","JPY 1,000～JPY 1,999",12500.0,10k-20k
403,COPPIE,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B404,"" "",""+""),""+"", SUBSTITUTE(F404,"" "",""+"")), ""Link"")","CREATIVE, INNOVATIVE",,12500.0,京都府京都市下京区高辻猪熊町367,SHIJO OMIYA,71,https://tabelog.com/en/kyoto/A2601/A260203/26036377/,"JPY 10,000～JPY 14,999",-,12500.0,10k-20k
404,NIOU MOMMUI,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B405,"" "",""+""),""+"", SUBSTITUTE(F405,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市左京区新丸太町41-1,SANJO KEIHAN,51,https://tabelog.com/en/kyoto/A2601/A260301/26036035/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
406,TENJAKU,3.67,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B407,"" "",""+""),""+"", SUBSTITUTE(F407,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE",,17500.0,京都府京都市上京区千本通五辻上る牡丹鉾町570,KITANO HAKUBAICHO,12,https://tabelog.com/en/kyoto/A2601/A260501/26011319/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
418,OLD HONG KONG RESTAURANT KYOTO,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B419,"" "",""+""),""+"", SUBSTITUTE(F419,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",2500.0,17500.0,京都府京都市下京区烏丸通四条下ル水銀屋町620 COCON烏丸　B1F,SHIJO,448,https://tabelog.com/en/kyoto/A2601/A260201/26000745/,"JPY 15,000～JPY 19,999","JPY 2,000～JPY 2,999",17500.0,10k-20k
436,LA LOCANDA ZA RITTSU KARUTON KYOTO,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B437,"" "",""+""),""+"", SUBSTITUTE(F437,"" "",""+"")), ""Link"")","ITALIAN, EUROPEAN, RESTAURANTS",7000.0,12500.0,京都府京都市中京区鴨川二条大橋畔 リッツカールトン京都 1F,KYOTO SHIYAKUSHO MAE,220,https://tabelog.com/en/kyoto/A2601/A260202/26023294/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
438,KYOURYOURIKINOBU,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B439,"" "",""+""),""+"", SUBSTITUTE(F439,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,17500.0,京都府京都市下京区新町通仏光寺下ル岩戸山町416,SHIJO,195,https://tabelog.com/en/kyoto/A2601/A260201/26000824/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
444,GION OKADA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B445,"" "",""+""),""+"", SUBSTITUTE(F445,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市東山区祇園町南側570-6,GION SHIJO,119,https://tabelog.com/en/kyoto/A2601/A260301/26004733/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
445,RESTAURANT TAMURA,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B446,"" "",""+""),""+"", SUBSTITUTE(F446,"" "",""+"")), ""Link"")","FRENCH, YOSHOKU (JAPANESE STYLE WESTERN CUISINE), EUROPEAN",7000.0,12500.0,京都府京都市東山区古門前通大和大路東入ル元町391-1,SANJO KEIHAN,103,https://tabelog.com/en/kyoto/A2601/A260301/26005435/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0,10k-20k
447,HANA KICCHO,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B448,"" "",""+""),""+"", SUBSTITUTE(F448,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,17500.0,京都府京都市東山区大和町3-2,GION SHIJO,93,https://tabelog.com/en/kyoto/A2601/A260301/26000563/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0,10k-20k
448,SHOKUDOU EBICHAN,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B449,"" "",""+""),""+"", SUBSTITUTE(F449,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市下京区西木屋町通四条下ル船頭町225,KYOTO KAWARAMACHI,81,https://tabelog.com/en/kyoto/A2601/A260201/26038480/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
449,MIYAGAWACHOU SUIREN,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B450,"" "",""+""),""+"", SUBSTITUTE(F450,"" "",""+"")), ""Link"")",JAPANESE CUISINE,7000.0,17500.0,京都府京都市東山区宮川筋2-253,GION SHIJO,76,https://tabelog.com/en/kyoto/A2601/A260301/26020313/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
451,KYO SUIRAN,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B452,"" "",""+""),""+"", SUBSTITUTE(F452,"" "",""+"")), ""Link"")","JAPANESE CUISINE, FRENCH, TEPPANYAKI",7000.0,17500.0,京都府京都市右京区嵯峨天竜寺芒ノ馬場町12 翠嵐 ラグジュアリーコレクションホテル 京都,ARASHIYAMA TOROKKO STATION,74,https://tabelog.com/en/kyoto/A2601/A260403/26025328/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0,10k-20k
454,KAPPOU UMETSU,3.66,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B455,"" "",""+""),""+"", SUBSTITUTE(F455,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,17500.0,京都府京都市東山区祇園町北側347-93,GION SHIJO,52,https://tabelog.com/en/kyoto/A2601/A260301/26018077/,"JPY 15,000～JPY 19,999",-,17500.0,10k-20k
476,GION KAROKU,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B477,"" "",""+""),""+"", SUBSTITUTE(F477,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL), KOREAN",9000.0,17500.0,京都府京都市東山区八坂通東大路西入ル小松町566-25,GION SHIJO,165,https://tabelog.com/en/kyoto/A2601/A260301/26002425/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0,10k-20k
477,RYOURIRYOKAN TEMPURA YOSHIKAWA,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B478,"" "",""+""),""+"", SUBSTITUTE(F478,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE, RYOKAN",3500.0,17500.0,京都府京都市中京区富小路通御池下ル松下町135 料理旅館・天ぷら　吉川,KYOTO SHIYAKUSHO MAE,146,https://tabelog.com/en/kyoto/A2601/A260202/26001150/,"JPY 15,000～JPY 19,999","JPY 3,000～JPY 3,999",17500.0,10k-20k
480,KORYOURI TAKAYA,3.65,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B481,"" "",""+""),""+"", SUBSTITUTE(F481,"" "",""+"")), ""Link"")",JAPANESE CUISINE,2500.0,12500.0,京都府京都市下京区七条通烏丸西入西境町165 GEM7 1F,KYOTO,89,https://tabelog.com/en/kyoto/A2601/A260101/26027640/,"JPY 10,000～JPY 14,999","JPY 2,000～JPY 2,999",12500.0,10k-20k
