Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
165,KIZAKI,4.07,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B166,"" "",""+""),""+"", SUBSTITUTE(F166,"" "",""+"")), ""Link"")",SUSHI,12500.0,25000.0,東京都港区赤坂3-21-10 赤坂清明会館ビル5C,AKASAKA MITSUKE,398,https://tabelog.com/en/tokyo/A1308/A130801/13221218/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
166,UNIS,4.07,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B167,"" "",""+""),""+"", SUBSTITUTE(F167,"" "",""+"")), ""Link"")","FRENCH, INNOVATIVE",55000.0,55000.0,東京都港区虎ノ門1-23-3 虎ノ門ヒルズガーデンハウス 1F,TORANOMON HILLS,191,https://tabelog.com/en/tokyo/A1308/A130802/13253159/,"JPY 50,000～JPY 59,999","JPY 50,000～JPY 59,999",55000.0,20k+
167,GINZA JOTAKI,4.07,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B168,"" "",""+""),""+"", SUBSTITUTE(F168,"" "",""+"")), ""Link"")","CHINESE, SICHUAN CUISINE",45000.0,55000.0,東京都中央区銀座7-5-15 AG1ビル 3F,GINZA,46,https://tabelog.com/en/tokyo/A1301/A130101/13267801/,"JPY 50,000～JPY 59,999","JPY 40,000～JPY 49,999",55000.0,20k+
170,LA BLANCHE,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B171,"" "",""+""),""+"", SUBSTITUTE(F171,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,東京都渋谷区渋谷2-3-1 青山ポニーハイム　２Ｆ,OMOTE SANDO,468,https://tabelog.com/en/tokyo/A1303/A130301/13002111/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
171,L'ALGORITHME,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B172,"" "",""+""),""+"", SUBSTITUTE(F172,"" "",""+"")), ""Link"")",FRENCH,9000.0,25000.0,東京都港区白金6-5-3 さくら白金102,SHIROKANEDAI,329,https://tabelog.com/en/tokyo/A1316/A131602/13213150/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0,20k+
172,SUSHI MASUDA,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B173,"" "",""+""),""+"", SUBSTITUTE(F173,"" "",""+"")), ""Link"")",SUSHI,45000.0,45000.0,東京都港区南青山3-14-27 IJK南青山れい 1F,OMOTE SANDO,134,https://tabelog.com/en/tokyo/A1306/A130602/13268503/,"JPY 40,000～JPY 49,999","JPY 40,000～JPY 49,999",45000.0,20k+
174,AZABU MUROI,4.05,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B175,"" "",""+""),""+"", SUBSTITUTE(F175,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,東京都中央区銀座5-5-12 HULIC&NEW GINZA MIYUKI 5 10F,GINZA,73,https://tabelog.com/en/tokyo/A1301/A130101/13292026/,"JPY 50,000～JPY 59,999",-,55000.0,20k+
178,LE MANGE-TOUT,4.04,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B179,"" "",""+""),""+"", SUBSTITUTE(F179,"" "",""+"")), ""Link"")",FRENCH,,35000.0,東京都新宿区納戸町22,USHIGOME KAGURAZAKA,307,https://tabelog.com/en/tokyo/A1309/A130905/13000469/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
180,KONDO,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B181,"" "",""+""),""+"", SUBSTITUTE(F181,"" "",""+"")), ""Link"")",TEMPURA,9000.0,25000.0,東京都中央区銀座5-5-13 坂口ビル　9Ｆ,GINZA,896,https://tabelog.com/en/tokyo/A1301/A130101/13004993/,"JPY 20,000～JPY 29,999","JPY 8,000～JPY 9,999",25000.0,20k+
181,EDITION KOJI SHIMOMURA,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B182,"" "",""+""),""+"", SUBSTITUTE(F182,"" "",""+"")), ""Link"")","FRENCH, INNOVATIVE",17500.0,25000.0,東京都港区六本木3-1-1 六本木ティーキューブ1F,ROPPONGI ITCHOME,565,https://tabelog.com/en/tokyo/A1307/A130701/13042074/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
182,KADO WAKI,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B183,"" "",""+""),""+"", SUBSTITUTE(F183,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,東京都港区麻布十番2-7-2 ローズハウス 1F,AZABU JUBAN,504,https://tabelog.com/en/tokyo/A1307/A130702/13001664/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
184,SHARIKIMON ONOZAWA,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B185,"" "",""+""),""+"", SUBSTITUTE(F185,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SOBA (BUCKWHEAT NOODLES)",,35000.0,東京都新宿区荒木町6-39 ガーデンツリー 1F,YOTSUYA SANCHOME,245,https://tabelog.com/en/tokyo/A1309/A130903/13247076/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
185,YUKIMURA,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B186,"" "",""+""),""+"", SUBSTITUTE(F186,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,東京都港区麻布十番1-5-5 湯建麻布十番ビル 3F,AZABU JUBAN,163,https://tabelog.com/en/tokyo/A1307/A130702/13005316/,"JPY 60,000～JPY 79,999",-,70000.0,20k+
186,KANJOU,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B187,"" "",""+""),""+"", SUBSTITUTE(F187,"" "",""+"")), ""Link"")","JAPANESE CUISINE, CHICKEN DISHES, SOBA (BUCKWHEAT NOODLES)",,35000.0,東京都港区六本木4-12-5 六本木144ビル 3F,ROPPONGI,139,https://tabelog.com/en/tokyo/A1307/A130701/13267945/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
187,MORI FUJI,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B188,"" "",""+""),""+"", SUBSTITUTE(F188,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,東京都新宿区納戸町32-3 ザ・フィガロ市ヶ谷 1F,USHIGOME KAGURAZAKA,87,https://tabelog.com/en/tokyo/A1309/A130905/13240181/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
188,KOUSHIKI RYOURIKOUKI,4.03,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B189,"" "",""+""),""+"", SUBSTITUTE(F189,"" "",""+"")), ""Link"")",CHINESE,,25000.0,東京都港区西新橋2-13-6 ミタニビル 1F,TORANOMON HILLS,77,https://tabelog.com/en/tokyo/A1308/A130802/13274319/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
191,EBISU ENDOU,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B192,"" "",""+""),""+"", SUBSTITUTE(F192,"" "",""+"")), ""Link"")",SUSHI,17500.0,25000.0,東京都渋谷区恵比寿南1-17-2 4F,EBISU,287,https://tabelog.com/en/tokyo/A1303/A130302/13231081/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
192,SUSHI AO,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B193,"" "",""+""),""+"", SUBSTITUTE(F193,"" "",""+"")), ""Link"")",SUSHI,35000.0,35000.0,東京都港区北青山3-10-13 FPG LINKS OMOTESANDO B棟 2F,OMOTE SANDO,262,https://tabelog.com/en/tokyo/A1306/A130602/13246982/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0,20k+
193,MALCA,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B194,"" "",""+""),""+"", SUBSTITUTE(F194,"" "",""+"")), ""Link"")",ITALIAN,17500.0,25000.0,東京都港区南青山2-27-16 篠塚ビル B1F,GAIEMMAE,243,https://tabelog.com/en/tokyo/A1306/A130603/13277748/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
194,SUSHI MATSUURA,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B195,"" "",""+""),""+"", SUBSTITUTE(F195,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE",35000.0,35000.0,東京都港区白金5-7-8 ウイング綱島 1F,SHIROKANE TAKANAWA,203,https://tabelog.com/en/tokyo/A1316/A131602/13239788/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0,20k+
195,SASABASHI SASADA,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B196,"" "",""+""),""+"", SUBSTITUTE(F196,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,東京都港区西新橋1-23-7 プレシャスコート虎ノ門1F,TORANOMON,156,https://tabelog.com/en/tokyo/A1301/A130103/13020781/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
196,GUCHO KUNI,4.02,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B197,"" "",""+""),""+"", SUBSTITUTE(F197,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,東京都新宿区神楽坂4-3 近江屋ビル 4F,IIDABASHI,144,https://tabelog.com/en/tokyo/A1309/A130905/13251541/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
198,UMI,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B199,"" "",""+""),""+"", SUBSTITUTE(F199,"" "",""+"")), ""Link"")",SUSHI,25000.0,35000.0,東京都港区南青山3-2-8 三南ビル　１Ｆ,GAIEMMAE,656,https://tabelog.com/en/tokyo/A1306/A130603/13001179/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0,20k+
199,RANMARU,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B200,"" "",""+""),""+"", SUBSTITUTE(F200,"" "",""+"")), ""Link"")",SUSHI,,25000.0,東京都目黒区下目黒3-16-2 1F,FUDO MAE,514,https://tabelog.com/en/tokyo/A1317/A131710/13217903/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
200,KITAJIMA TEI,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B201,"" "",""+""),""+"", SUBSTITUTE(F201,"" "",""+"")), ""Link"")",FRENCH,17500.0,25000.0,東京都新宿区四谷三栄町15-2 ＪＨＣビル 1F,YOTSUYA,495,https://tabelog.com/en/tokyo/A1309/A130902/13000945/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
201,SUSHI ZAI,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B202,"" "",""+""),""+"", SUBSTITUTE(F202,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD",25000.0,25000.0,東京都渋谷区広尾5-3-13 BARBIZON86 5F,HIRO O,356,https://tabelog.com/en/tokyo/A1307/A130703/13233764/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
202,HIRO SAKU,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B203,"" "",""+""),""+"", SUBSTITUTE(F203,"" "",""+"")), ""Link"")",JAPANESE CUISINE,4500.0,55000.0,東京都港区新橋3-6-13,SHIMBASHI,316,https://tabelog.com/en/tokyo/A1301/A130103/13015266/,"JPY 50,000～JPY 59,999","JPY 4,000～JPY 4,999",55000.0,20k+
203,ROKKAN,4.01,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B204,"" "",""+""),""+"", SUBSTITUTE(F204,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,東京都中央区,-,85,https://tabelog.com/en/tokyo/A1313/A131301/13178685/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
205,TOKYO NIKU SHABUYA,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B206,"" "",""+""),""+"", SUBSTITUTE(F206,"" "",""+"")), ""Link"")","SHABU SHABU (JAPANESE HOTPOT), SUKIYAKI, BEEF DISHES",25000.0,35000.0,東京都新宿区大久保1-12-3 カーサ第二新宿 1F,HIGASHI SHINJUKU,537,https://tabelog.com/en/tokyo/A1304/A130401/13196268/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0,20k+
206,AKASAKA KIKUNOI,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B207,"" "",""+""),""+"", SUBSTITUTE(F207,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,25000.0,東京都港区赤坂6-13-8,AKASAKA,449,https://tabelog.com/en/tokyo/A1308/A130801/13002514/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
208,MAZ,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B209,"" "",""+""),""+"", SUBSTITUTE(F209,"" "",""+"")), ""Link"")","INNOVATIVE, FRENCH, SPAIN",,45000.0,東京都千代田区紀尾井町1-3 東京ガーデンテラス紀尾井町 3F,NAGATACHO,153,https://tabelog.com/en/tokyo/A1308/A130803/13270953/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
209,SUSHI NISHIZAKI,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B210,"" "",""+""),""+"", SUBSTITUTE(F210,"" "",""+"")), ""Link"")",SUSHI,,25000.0,東京都世田谷区北沢5-3-12 B1F,HIGASHI KITAZAWA,150,https://tabelog.com/en/tokyo/A1318/A131811/13270984/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
210,SUSHI TAKERU,4.0,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B211,"" "",""+""),""+"", SUBSTITUTE(F211,"" "",""+"")), ""Link"")",SUSHI,55000.0,55000.0,東京都中央区銀座7-11-6 GINZA ISONOビル 2F,HIGASHI GINZA,102,https://tabelog.com/en/tokyo/A1301/A130101/13271362/,"JPY 50,000～JPY 59,999","JPY 50,000～JPY 59,999",55000.0,20k+
213,TAKUMI,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B214,"" "",""+""),""+"", SUBSTITUTE(F214,"" "",""+"")), ""Link"")","FRENCH, INNOVATIVE",12500.0,25000.0,東京都港区西麻布1-11-10 ビルマーサ 1F,ROPPONGI,437,https://tabelog.com/en/tokyo/A1307/A130701/13204624/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
214,SUSHI TAKAHASHI,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B215,"" "",""+""),""+"", SUBSTITUTE(F215,"" "",""+"")), ""Link"")",SUSHI,,35000.0,東京都中央区銀座1-14-14 吉電ビル 1F,GINZA ITCHOME,377,https://tabelog.com/en/tokyo/A1301/A130101/13165933/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
216,GINZA KITAFUKU,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B217,"" "",""+""),""+"", SUBSTITUTE(F217,"" "",""+"")), ""Link"")","CRAB, JAPANESE CUISINE, SUPPON (SOFT-SHELL TURTLE)",45000.0,45000.0,東京都中央区銀座7-4-5 銀座745ビル 3F,GINZA,235,https://tabelog.com/en/tokyo/A1301/A130101/13183900/,"JPY 40,000～JPY 49,999","JPY 40,000～JPY 49,999",45000.0,20k+
217,OMINO TSUBAKI,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B218,"" "",""+""),""+"", SUBSTITUTE(F218,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),25000.0,25000.0,東京都中央区京橋2-5-17 京橋SKビル B1F,KYOBASHI,69,https://tabelog.com/en/tokyo/A1302/A130202/13290286/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0,20k+
218,KAPPO MUROI,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B219,"" "",""+""),""+"", SUBSTITUTE(F219,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,東京都港区西麻布2-16-4 第二吉山ビル 1F,NOGIZAKA,66,https://tabelog.com/en/tokyo/A1307/A130701/13286652/,"JPY 50,000～JPY 59,999",-,55000.0,20k+
221,GINZA SUSHI KANESAKA HON TEN,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B222,"" "",""+""),""+"", SUBSTITUTE(F222,"" "",""+"")), ""Link"")",SUSHI,25000.0,55000.0,東京都中央区銀座8-10-3 三鈴ビル　Ｂ１Ｆ,SHIMBASHI,503,https://tabelog.com/en/tokyo/A1301/A130103/13005003/,"JPY 50,000～JPY 59,999","JPY 20,000～JPY 29,999",55000.0,20k+
225,ONIKU KARYU,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B226,"" "",""+""),""+"", SUBSTITUTE(F226,"" "",""+"")), ""Link"")",BEEF DISHES,,35000.0,東京都中央区銀座1-14-6 VORT銀座 BRILLER 7F,GINZA ITCHOME,145,https://tabelog.com/en/tokyo/A1301/A130101/13278579/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
230,SUSHI TSUBOMI,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B231,"" "",""+""),""+"", SUBSTITUTE(F231,"" "",""+"")), ""Link"")",SUSHI,,25000.0,東京都目黒区東山1-21-26 QG東山 1F,NAKA MEGURO,420,https://tabelog.com/en/tokyo/A1317/A131701/13221782/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
231,SIMPLICITE,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B232,"" "",""+""),""+"", SUBSTITUTE(F232,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,東京都渋谷区猿楽町3-9 アヴェニューサイド代官山1 2F,DAIKAN YAMA,400,https://tabelog.com/en/tokyo/A1303/A130303/13216899/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
233,ALCHIMISTE,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B234,"" "",""+""),""+"", SUBSTITUTE(F234,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,東京都港区白金台5-17-10,SHIROKANEDAI,137,https://tabelog.com/en/tokyo/A1316/A131602/13256112/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
234,AJI HIRO,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B235,"" "",""+""),""+"", SUBSTITUTE(F235,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,東京都中央区入船3-8-9 ドミシールカワイ 1F,SHINTOMICHO,35,https://tabelog.com/en/tokyo/A1313/A131301/13293039/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
236,HAK KOKU,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B237,"" "",""+""),""+"", SUBSTITUTE(F237,"" "",""+"")), ""Link"")",SUSHI,,35000.0,東京都中央区銀座6-7-6 ラペビル3階,GINZA,649,https://tabelog.com/en/tokyo/A1301/A130101/13217157/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
238,JI CUBE,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B239,"" "",""+""),""+"", SUBSTITUTE(F239,"" "",""+"")), ""Link"")","CHINESE, SICHUAN CUISINE, DIM SUM",7000.0,25000.0,東京都港区西麻布3-18-10,ROPPONGI,350,https://tabelog.com/en/tokyo/A1307/A130701/13259432/,"JPY 20,000～JPY 29,999","JPY 6,000～JPY 7,999",25000.0,20k+
239,SATAKE,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B240,"" "",""+""),""+"", SUBSTITUTE(F240,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD",17500.0,25000.0,東京都中央区銀座8-14-9 DUPLEX銀座タワー8/14 1F,TSUKIJISHIJO,336,https://tabelog.com/en/tokyo/A1301/A130103/13258466/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0,20k+
241,AKANEZAKA OONUMA,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B242,"" "",""+""),""+"", SUBSTITUTE(F242,"" "",""+"")), ""Link"")","JAPANESE CUISINE, NIHONSHU (JAPANESE SAKE)",12500.0,25000.0,東京都港区赤坂3-12-2 赤坂慶和ビル 3F,AKASAKA,199,https://tabelog.com/en/tokyo/A1308/A130801/13244397/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0,20k+
242,SETSUGEKKA GINZA,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B243,"" "",""+""),""+"", SUBSTITUTE(F243,"" "",""+"")), ""Link"")","BEEF DISHES, JAPANESE CUISINE",,35000.0,東京都中央区銀座6-4-3 GICROS GINZA GEMS 9F,GINZA,171,https://tabelog.com/en/tokyo/A1301/A130101/13249568/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
243,KOBIKICHOU TOMOKI,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B244,"" "",""+""),""+"", SUBSTITUTE(F244,"" "",""+"")), ""Link"")",SUSHI,,45000.0,東京都中央区銀座4-12-2,HIGASHI GINZA,103,https://tabelog.com/en/tokyo/A1301/A130101/13040702/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
249,NISHIAZABU YAKINIKU X,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B250,"" "",""+""),""+"", SUBSTITUTE(F250,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), GYUTAN (BEEF TONGUE)",,45000.0,東京都港区西麻布1-4-46 カーサスプレンディッド西麻布 B1F,ROPPONGI,471,https://tabelog.com/en/tokyo/A1307/A130701/13233427/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
252,KIYOTA,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B253,"" "",""+""),""+"", SUBSTITUTE(F253,"" "",""+"")), ""Link"")",SUSHI,35000.0,55000.0,東京都中央区銀座6-3-15,GINZA,243,https://tabelog.com/en/tokyo/A1301/A130101/13070238/,"JPY 50,000～JPY 59,999","JPY 30,000～JPY 39,999",55000.0,20k+
265,YAKINIKU OBOSHIMESHI,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B266,"" "",""+""),""+"", SUBSTITUTE(F266,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), INNOVATIVE, KOREAN",,25000.0,東京都港区赤坂3-19-5,AKASAKA MITSUKE,311,https://tabelog.com/en/tokyo/A1308/A130801/13247485/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
267,IPPEI HANTEN,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B268,"" "",""+""),""+"", SUBSTITUTE(F268,"" "",""+"")), ""Link"")","CHINESE, DIM SUM",,35000.0,東京都港区元麻布3-12-41,AZABU JUBAN,169,https://tabelog.com/en/tokyo/A1307/A130702/13268624/,"JPY 30,000～JPY 39,999",-,35000.0,20k+
268,JIGEN DOU,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B269,"" "",""+""),""+"", SUBSTITUTE(F269,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,東京都港区赤坂3-9-2 NO.R赤坂見附 1F,AKASAKA MITSUKE,109,https://tabelog.com/en/tokyo/A1308/A130801/13292021/,"JPY 40,000～JPY 49,999",-,45000.0,20k+
275,SUKIYABASHI JIRO,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B276,"" "",""+""),""+"", SUBSTITUTE(F276,"" "",""+"")), ""Link"")",SUSHI,55000.0,70000.0,東京都中央区銀座4-2-15 塚本ビル　Ｂ１Ｆ,GINZA,404,https://tabelog.com/en/tokyo/A1301/A130101/13002260/,"JPY 60,000～JPY 79,999","JPY 50,000～JPY 59,999",70000.0,20k+
278,RENGE,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B279,"" "",""+""),""+"", SUBSTITUTE(F279,"" "",""+"")), ""Link"")","CHINESE, INNOVATIVE",,25000.0,東京都中央区銀座7-4-5 GINZA745ビル 9F,GINZA,231,https://tabelog.com/en/tokyo/A1301/A130101/13183555/,"JPY 20,000～JPY 29,999",-,25000.0,20k+
280,SHIROKANEDAI KOBAYASHI,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B281,"" "",""+""),""+"", SUBSTITUTE(F281,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,35000.0,東京都港区白金台5-11-3 バルビゾン91 102,SHIROKANEDAI,161,https://tabelog.com/en/tokyo/A1316/A131602/13162454/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0,20k+
281,TEIKOKU HOTERU TORAKURO,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B282,"" "",""+""),""+"", SUBSTITUTE(F282,"" "",""+"")), ""Link"")",JAPANESE CUISINE,35000.0,35000.0,東京都千代田区内幸町1-1-1 帝国ホテル東京 タワー館 B1F,HIBIYA,101,https://tabelog.com/en/tokyo/A1301/A130101/13265482/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0,20k+
