,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
253,Aje Matsubara Honten,3.71,565,Kiyomizu Gojo,京都府京都市下京区西木屋町通松原上ル東側 美松会館　１Ｆ,"Horumon (BBQ Offel), Yakiniku (BBQ Beef)",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260201/26000080/
254,Murakami Kaishindou,3.71,564,Kyoto Shiyakusho Mae,京都府京都市中京区常盤木町62,"Sweets , Japanese sweets",-,-,https://tabelog.com/en/kyoto/A2601/A260201/26004753/
255,ELEPHANT FACTORY COFFEE,3.71,534,Kyoto Kawaramachi,京都府京都市中京区蛸薬師通木屋町西入ル備前島町309-4 ＨＫビル　２Ｆ,Cafe,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26005522/
256,Jukuseibuta Kawamura,3.71,526,Keihan Yamashina,京都府京都市山科区竹鼻西ノ口町57-1,Tonkatsu (Pork cutlet),"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260603/26029597/
257,Seikou Udoku,3.71,495,Uji,京都府宇治市宇治池森20-1,"Abura soba mixed noodle, Soupless Dandan noodles",～JPY 999,-,https://tabelog.com/en/kyoto/A2607/A260701/26030760/
258,MASH Kyoto,3.71,486,Shijo,京都府京都市下京区東洞院通高辻下る燈籠町568,"Bread, Sandwich, Sweets",-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260201/26006051/
259,Mitsubachi,3.71,409,Demachiyanagi,京都府京都市上京区河原町今出川下ル梶井町448-60,"Sweets, Shaved ice (snow cone)","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/kyoto/A2601/A260302/26002128/
260,raxamen touhichi,3.71,394,Shugakuin,京都府京都市左京区山端壱町田町8-6 京福修学院マンション 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260303/26037391/
261,Somie'S,3.71,386,Fukuchiyama,京都府福知山市駅前町24,"Ramen, Kara-age (Deep-fried chicken), Donburi (Rice bowl)",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2608/A260802/26023025/
262,boulangerie Artisan'Halles,3.71,385,Demachiyanagi,京都府京都市上京区今出川通寺町東入ル一真町89,"Bread, Cafe",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260302/26020779/
263,Choushoku Kishin,3.71,349,Gion Shijo,京都府京都市東山区小松町555 花とうろホテル祇園 1F,Restaurants,"JPY 3,000～JPY 3,999",-,https://tabelog.com/en/kyoto/A2601/A260301/26028888/
264,Croix Rousse,3.71,327,Shijo,京都府京都市中京区西洞院通四条上ル蟷螂山町468-4 シティファースト　 １Ｆ,"Bread, Sandwich",-,-,https://tabelog.com/en/kyoto/A2601/A260201/26007737/
265,Murasaki No Wakuden Jei Aru Kyoto Isetan Ten,3.71,294,Kyoto,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 B2F,"Bento (Lunch box), Japanese sweets, Japanese Cuisine",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260101/26004937/
266,Kuroa,3.71,291,Kitaoji,京都府京都市北区鷹峯藤林町6 長八館　１Ｆ,Bread,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26002694/
267,Madamu Kouran,3.71,291,Jingu Marutamachi,京都府京都市中京区寺町丸太町下御霊前町631-2,"Chinese, Sichuan Cuisine, Dandan noodles","JPY 4,000～JPY 4,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260302/26000642/
268,Kuchibashi Modan,3.71,251,Karasuma,京都府京都市下京区永原町153-8 メゾンマキシム 1F,"Yakitori (Grilled chicken skewers), Chicken dishes, Kushiyaki",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260201/26022582/
269,Nana haru,3.71,213,Sanjo,京都府京都市中京区西木屋町通六角西入ル北側 シャイン会館1F,"Izakaya (Tavern), Kushi-age (Deep-fried skewers), Japanese Cuisine",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260301/26006925/
270,FORNI,3.71,141,Nijojo Mae,京都府京都市中京区油⼩路通⼆条下る⼆条油⼩路町284 1F,"Italian, Pizza, Pasta","JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260203/26034900/
271,En,3.71,138,Kyoto,京都府京都市南区東九条西山王町15-2,Japanese Cuisine,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260101/26022259/
272,Tempura Kawatatsu,3.71,111,Katsuragawa,京都府京都市南区久世川原町65,"Tempura, Japanese Cuisine","JPY 3,000～JPY 3,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260401/26004797/
273,Pontocho Fujiwara,3.71,78,Gion Shijo,京都府京都市中京区木屋町通四条上る二丁目下樵木町204-7,"Sushi, Japanese Cuisine, Seafood","JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26032207/
274,Kyou Chuuka Makisada,3.71,64,Karasuma Oike,京都府京都市中京区高倉二条下る瓦町565-5,Chinese,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260202/26038357/
275,Gion Motose,3.71,62,Gion Shijo,京都府京都市東山区祇園町南側570番地6,"Japanese Cuisine, Seafood",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26006494/
276,Hiiragi Tei,3.71,60,Higashiyama,京都府京都市東山区知恩院前石橋町306-6,"Izakaya (Tavern), Yakitori (Grilled chicken skewers), Chicken dishes",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260201/26031016/
277,DODICI,3.71,58,Kyoto Shiyakusho Mae,京都府京都市中京区麩屋町通御池上ル上白山町239 白山神社前,"Italian, Innovative, French","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260202/26035328/
278,Gion Nikuryouri Oka,3.71,45,Gion Shijo,京都府京都市東山区祇園町南側577-3,"Beef dishes, Italian, Innovative","JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26036578/
279,Marushin Hanten,3.70,1739,Higashiyama,京都府京都市東山区東大路三条下る南西海子町431-3,"Chinese, Cafeteria, Ramen",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26002804/
280,Guriru Kodakara,3.70,874,Higashiyama,京都府京都市左京区岡崎北御所町46,"Yoshoku (Japanese style western cuisine), Omurice (Omelette rice)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260301/26000009/
281,Shinjuku Menya Fuuka,3.70,843,Shijo,京都府京都市下京区三軒町551,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26000827/
282,Yamamoto Mambo,3.70,773,Kyoto,京都府京都市下京区小稲荷町61-54,"Okonomiyaki (Japanese savory pancake), Teppanyaki","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260101/26034294/
283,Guriru Ando Ko-Hi Hasegawa,3.70,706,Kitaoji,京都府京都市北区小山下内河原町68,"Yoshoku (Japanese style western cuisine), Hamburger steak, Steak","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260503/26001680/
284,Kissa Madoragu,3.70,688,Karasuma Oike,京都府京都市中京区押小路通西洞院東入ル北側,"Traditional Café, Sandwich, Yoshoku (Japanese style western cuisine)","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26019438/
285,Kyoto Wakuden,3.70,635,Kyoto,京都府京都市下京区烏丸通塩小路下る東塩小路町901 ジェイアール京都伊勢丹 11F,Japanese Cuisine,"JPY 4,000～JPY 4,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260101/26000863/
286,biriyanisenmon ten india gate,3.70,443,Karasuma,京都府京都市中京区天神山町271,"Indian, Curry","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260201/26034529/
287,eze bleu,3.70,434,Demachiyanagi,京都府京都市上京区今出川通寺町西入大原口町212 カーサビアンカビル 1F,"Bread, Sandwich, Bagel",-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260302/26002639/
288,Saron Do Rowaiyaru Kyobashi Ten,3.70,426,Kyoto Shiyakusho Mae,京都府京都市中京区木屋町通り御池上ル上樵木町502 1F,"Chocolate, Cafe, Cake","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26021798/
289,Nijou Wakasaya Teramachi Ten,3.70,412,Kyoto Shiyakusho Mae,京都府京都市中京区寺町通二条下ル榎木町67,"Japanese sweets, Sweets, Shaved ice (snow cone)","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26022589/
290,Boulangerie Liberte',3.70,405,Kyoto Shiyakusho Mae,京都府京都市中京区寺町二条上る常盤木町65-2 1F,"Bread, Sandwich",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260201/26014258/
291,Mugino Yoake,3.70,384,Tambaguchi,京都府京都市下京区西七条掛越町12-5,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260203/26037048/
292,Warajiya,3.70,338,Shichijo,京都府京都市東山区西之門町555,"Unagi (Eel), Hot Pot, Bento (Lunch box)","JPY 4,000～JPY 4,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260304/26000406/
293,Radio Bagel‎,3.70,330,Kitayama,京都府京都市北区上賀茂池端町9 久世ハイツ 1F,"Bagel, Cafe","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260503/26007367/
294,Gion Negiyaki Kana Higashi Ten,3.70,329,Gion Shijo,京都府京都市東山区東大路安井北門通月見町13,"Okonomiyaki (Japanese savory pancake), Teppanyaki","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/kyoto/A2601/A260301/26000572/
295,Suehiro,3.70,314,Kyoto Shiyakusho Mae,京都府京都市中京区寺町二条上ル要法寺前町711,"Sushi, Japanese Cuisine","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26000184/
296,Fuuka Fuchomaehonten,3.70,307,Marutamachi,京都府京都市上京区西洞院堪木町上ル東裏辻町413,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260202/26001531/
297,Shu baku,3.70,301,Uji,京都府宇治市宇治東内13-1,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2607/A260701/26004771/
298,Bake Ya Honkan,3.70,294,Kyoto Kawaramachi,京都府京都市中京区六角通御幸町西入ル八百屋町103,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260201/26001147/
299,Meirin,3.70,259,Imadegawa,京都府京都市上京区黒門通元誓願寺上ル寺今町511,Chinese,"JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260202/26005466/
300,Kanton Sankan Houhi,3.70,234,Kitaoji,京都府京都市北区紫野下鳥田町37-1,Chinese,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260503/26002211/
301,Ristorante t.v.b,3.70,209,Gion Shijo,京都府京都市東山区祇園町南側570-155,"Italian, Wine bar, European","JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26004765/
302,ki:,3.70,199,Kiyomizu Gojo,京都府京都市下京区都市町149,Middle Eastern,"JPY 3,000～JPY 3,999",-,https://tabelog.com/en/kyoto/A2601/A260201/26035998/
303,Giwom Morikou,3.70,188,Higashiyama,京都府京都市東山区白川筋知恩院橋上ル西側556,"Chinese, Dim sum","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260301/26000584/
304,Gion Nanba,3.70,151,Gion Shijo,京都府京都市東山区四条花見小路東入る祇園町北側279-7,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260301/26006220/
305,fudo,3.70,150,Kyoto Shiyakusho Mae,京都府京都市中京区御池大東町590 加納ビル B1F,"Italian, Creative, Wine bar",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260202/26029086/
306,KANEGURA,3.70,145,Shijo,京都府京都市下京区柳馬場通仏光寺下ル万里小路町187,"Hot Pot, Izakaya (Tavern)","JPY 1,000～JPY 1,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260201/26036774/
307,Mashita,3.70,132,Gion Shijo,京都府京都市東山区祇園町北側246,Japanese Cuisine,"JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26000265/
308,Istanbul Saray,3.70,128,Kyoto Shiyakusho Mae,京都府京都市中京区河原町通三条上ル恵比須町534-28 松木ビル　３Ｆ,"Turkish, Asian Cuisine, Ethnic Cuisine, European","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260202/26002357/
309,Tachi Nomi Shapu,3.70,112,Gion Shijo,京都府京都市下京区斎藤町140-17,"Stand Bar, Seafood, Japanese Cuisine",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260201/26034846/
310,Nikuryouri Shibuya,3.70,110,Kyoto Shiyakusho Mae,京都府京都市中京区河原町夷川西入一筋目上ル西革堂193-1,"Beef dishes, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26032586/
311,NISHI TOMIYA,3.70,101,Higashiyama,京都府京都市東山区西町126 ビスタ三条白川 1F 南側,"Baru (Spanish style bar), Dining bar, Croquette","JPY 1,000～JPY 1,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260301/26036585/
312,BAR KUGEL,3.70,91,Gion Shijo,京都府京都市東山区大和大路通四条上ル常盤町161-3,Bar,-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260301/26002072/
313,Sumiyaki Seriu,3.70,81,Karasuma,京都府京都市中京区占出山町299 ヒラタビル 1F,"Meat dishes, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260201/26029032/
314,Ryuuhei Soba,3.70,64,Katsura,京都府京都市西京区桂浅原町157,Soba (Buckwheat noodles),"JPY 2,000～JPY 2,999",-,https://tabelog.com/en/kyoto/A2601/A260401/26038921/
315,Gion Fuji,3.70,49,Gion Shijo,京都府京都市東山区祇園町南側570-121,"Tempura, Japanese Cuisine","JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26034159/
316,Kobe Beef Steak Moriya Gion,3.70,39,Gion Shijo,京都府京都市東山区大和大路通四条下る大和町7-1 祇園モーリヤビル,"Teppanyaki, Steak","JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260301/26030216/
317,そ /s/ kawahigashi,3.70,39,Jingu Marutamachi,京都府京都市左京区丸太町通川端東入ル東丸太町18-5,"Japanese Cuisine, Izakaya (Tavern), Udon (Wheat noodles)",～JPY 999,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260302/26033217/
318,estilo h,3.70,33,Marutamachi,京都府京都市中京区間之町通二条上ル夷町560-8 2F,"Spain, Creative","JPY 4,000～JPY 4,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260202/26036568/
319,Japanese cuisine to Nihonshu Satoshi,3.70,32,Nijojo Mae,京都府京都市中京区宮木町小川通姉小路下ル471-2,"Japanese Cuisine, Seafood","JPY 10,000～JPY 14,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260203/26034412/
320,Wajouryoumen Sugari,3.69,1554,Shijo,京都府京都市中京区観音堂町471-1,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260201/26006820/
321,SPICE CHAMBER,3.69,747,Shijo,京都府京都市下京区室町綾小路下る白楽天町502番地 福井ビル１Ｆ,"Curry, Indian curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26015938/
322,Mishima Tei Honten Hon Ten,3.69,705,Kyoto Shiyakusho Mae,京都府京都市中京区寺町通三条下ル桜之町405,"Sukiyaki, Japanese Cuisine, Beef dishes","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260201/26000646/
323,Menya Inoichi Hanare,3.69,659,Shijo,京都府京都市下京区高辻通堺町西入泉正寺町463,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26029810/
324,Hafuu Hon Ten,3.69,641,Kyoto Shiyakusho Mae,京都府京都市中京区麩屋町通夷川上ル笹屋町471-1,"Yoshoku (Japanese style western cuisine), Steak, Beef dishes","JPY 1,000～JPY 1,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26000943/
325,IL GHIOTTONE Kyotohonten,3.69,594,Gion Shijo,京都府京都市東山区下河原通塔の前下ル八坂上町388-1,"Italian, Pasta, Innovative","JPY 6,000～JPY 7,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260301/26001006/
326,Tsukemen Kirari,3.69,594,Chushojima,京都府京都市伏見区東浜南町660-3,"Tsukemen, Ramen",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260601/26015996/
327,Hinode Udon,3.69,531,Keage,京都府京都市左京区南禅寺北ノ坊町36,"Curry Udon, Udon (Wheat noodles), Soba (Buckwheat noodles)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260301/26000815/
328,Okonomiyaki Yoshino,3.69,441,Shichijo,京都府京都市東山区大和大路通り塩小路下ル上池田町546,"Okonomiyaki (Japanese savory pancake), Oden, Teppanyaki","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260304/26001618/
329,Kafe Kari Renge,3.69,400,Kyoto Shiyakusho Mae,京都府京都市中京区柳馬場通姉小路上ル柳八幡町74-4,"Cafe, Curry, Cake","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26004189/
330,Soba Roujina,3.69,394,Kyoto Shiyakusho Mae,京都府京都市中京区丸屋町691,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260202/26023992/
331,Moto Igyoza,3.69,353,Karasuma,京都府京都市中京区柳馬場錦小路下ル瀬戸屋町470-2,"Dumplings, Izakaya (Tavern)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260201/26035067/
332,Cucina Italiana Todo,3.69,314,Marutamachi,京都府京都市中京区東洞院通竹屋町下ル三本木五丁目496-3,"Italian, Pasta","JPY 10,000～JPY 14,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260202/26007432/
333,Nakagawa Komugiten,3.69,286,Mototanaka,京都府京都市左京区下鴨松ノ木町52-1,"Bread, Bagel",-,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260302/26019004/
334,kashiya,3.69,286,Sanjo Keihan,京都府京都市左京区吉永町270-3,"Cafe, Sweets","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260301/26024343/
335,Chuugokushisen Ryourirakuda,3.69,273,Chayama Kyoto Geijutsudaigaku,京都府京都市左京区北白川瀬ノ内町27-4,"Sichuan Cuisine, Dandan noodles, Chinese","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260302/26001104/
336,regal e,3.69,262,Kizu,京都府木津川市梅谷荊谷55-1,"Bread, Bagel, Sandwich",-,-,https://tabelog.com/en/kyoto/A2607/A260705/26005980/
337,Hatsuda,3.69,180,Shugakuin,京都府京都市左京区山端柳ヶ坪町17-3,"Yakiniku (BBQ Beef), Bento (Lunch box)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/kyoto/A2601/A260303/26006045/
338,Kyouto Neze,3.69,167,Sanjo,京都府京都市中京区三条木屋町上ル三軒目 三条木屋町ビルⅡ　３Ｆ,Italian,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26005142/
339,Itosen,3.69,153,Kitano Hakubaicho,京都府京都市上京区真盛町729-16,Chinese,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260501/26000006/
340,Onkashitsukasa Jukou,3.69,125,Kuramaguchi,京都府京都市上京区筋違橋町548-4,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26005468/
341,Nijo Yamagishi,3.69,112,Nijo,京都府京都市中京区西ノ京職司町8-1,"Japanese Cuisine, Hot Pot",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260203/26032831/
342,Ryouriya Otaya,3.69,93,Kyoto Kawaramachi,京都府京都市下京区天満町456-2,Japanese Cuisine,"JPY 4,000～JPY 4,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/kyoto/A2601/A260201/26018696/
343,Yutaka,3.69,69,Gion Shijo,京都府京都市東山区祇園町南側四条花見小路下ル四筋目東入ル,Steak,-,"JPY 40,000～JPY 49,999",https://tabelog.com/en/kyoto/A2601/A260301/26001272/
344,Nishi no,3.69,68,Saiin,京都府京都市右京区西院北矢掛町36-16,Yakitori (Grilled chicken skewers),-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260401/26025184/
345,Suteki Hausu Shingo,3.69,56,Sanjo Keihan,京都府京都市東山区新門前通大和大路東入西之町232-6,Steak,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/kyoto/A2601/A260301/26006053/
346,monk,3.69,52,Keage,京都府京都市左京区浄土寺下南田町147,"Italian, Pizza",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/kyoto/A2601/A260302/26026737/
347,Nihon Ryouri Fujii,3.69,36,Mototanaka,京都府京都市左京区浄土寺上南田町91,Japanese Cuisine,"JPY 4,000～JPY 4,999",-,https://tabelog.com/en/kyoto/A2601/A260302/26030328/
348,Take hisa,3.69,25,Marutamachi,京都府京都市中京区竹屋町通室町東入亀屋町141-1,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/kyoto/A2601/A260202/26025049/
349,Menya Yuukou,3.68,1046,Karasuma Oike,京都府京都市中京区場之町588,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260202/26029638/
350,Suke Masa Hon Ten,3.68,944,Shijo,京都府京都市下京区堀之内町263 １Ｆ,Dumplings,～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260201/26017170/
351,Iduu,3.68,899,Gion Shijo,京都府京都市東山区八坂新地清本町367,"Japanese Cuisine, Sushi, Pressed sushi stick","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260301/26000585/
352,Menya Takei Hon Ten,3.68,800,Nagaike,京都府城陽市観音堂甲田48-2,"Tsukemen, Ramen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2607/A260704/26017227/
353,Toritani,3.68,773,Yamanouchi,京都府京都市右京区西院四条畑町1-22,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2601/A260401/26023597/
354,Matsunosuke Kyotohonten,3.68,699,Karasuma Oike,京都府京都市中京区高倉御池下ル亀甲屋町605,"Cafe, Cake, Pancake","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26000068/
355,kamal,3.68,677,Karasuma Oike,京都府京都市中京区三条通東洞院東入ル菱屋町32-1,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260202/26019639/
356,Gion Duck Noodles,3.68,673,Gion Shijo,京都府京都市東山区祇園北側329 1F D号,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260301/26031755/
357,Shin Oomiya Chuuka No Sakai Hon Ten,3.68,621,Kitaoji,京都府京都市北区紫野上門前町新大宮商店街北大路上ル92 新大宮商店街,Chinese,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260503/26001225/
358,Ka shou,3.68,550,Mototanaka,京都府京都市左京区田中里ノ内町41-1,"Chinese, Ramen",～JPY 999,-,https://tabelog.com/en/kyoto/A2601/A260302/26003713/
359,Furutsu Para Yaoiso,3.68,483,Omiya,京都府京都市下京区四条大宮東立中町496,"Fruit parlour, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/kyoto/A2601/A260203/26022444/
360,Semmon Ten Gionhonten,3.68,450,Gion Shijo,京都府京都市東山区花見小路新橋下ル 竹会館　1F,Dumplings,"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260301/26001868/
361,Morita ya Kiyamachi Ten,3.68,392,Sanjo,京都府京都市中京区木屋町三条上ル上大阪町531,"Sukiyaki, Steak, Shabu shabu (Japanese hotpot)","JPY 6,000～JPY 7,999",-,https://tabelog.com/en/kyoto/A2601/A260202/26000410/
362,Mogumogu Bekari,3.68,352,Uji,京都府宇治市宇治妙楽26-1,"Bread, Sandwich",～JPY 999,～JPY 999,https://tabelog.com/en/kyoto/A2607/A260701/26006153/
363,Yanagikouji Taka,3.68,347,Kyoto Kawaramachi,京都府京都市中京区中之町577 柳小路 はちべえ長屋,"Stand Bar, Baru (Spanish style bar)","JPY 3,000～JPY 3,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/kyoto/A2601/A260201/26027454/
364,PIZZERIA MARITA,3.68,273,Karasuma,京都府京都市中京区堺町通錦小路上ル512,Pizza,"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/kyoto/A2601/A260201/26020891/
365,Oryouri Menami,3.68,263,Sanjo,京都府京都市中京区木屋町三条上ル中島町96 三条木屋町ビルⅡ 1F,"Japanese Cuisine, Izakaya (Tavern)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/kyoto/A2601/A260201/26001266/
366,Jimba Dou,3.68,255,Kitayama,京都府京都市北区上賀茂御薗口町4,Japanese sweets,-,-,https://tabelog.com/en/kyoto/A2601/A260503/26000370/
367,Sobaya Nikora,3.68,249,Imadegawa,京都府京都市上京区五辻町69-3,"Soba (Buckwheat noodles), Nihonshu (Japanese sake)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/kyoto/A2601/A260202/26000514/
