,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
258,Spice Bar TARA,3.62,215,Nishi Yon Chome,北海道札幌市中央区南一条西4 日本旅行ビル　Ｂ１Ｆ,"Curry, Soup Curry, Bar","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010102/1001916/
259,Crocchio,3.62,209,Nishi Hatchome,北海道札幌市中央区南三条西8丁目7-4 遠藤ビル1F,Italian,-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0101/A010103/1033822/
260,sakanateikihachi,3.62,195,Katsuradai,北海道網走市南四条西3,"Izakaya (Tavern), Seafood, Whale dishes",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0110/A011001/1006311/
261,SAKURA BROWN,3.62,175,Kotoni,北海道札幌市西区琴似1条5-4-10 シティラディファンス 2F,"Soup Curry, Bar, Curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010204/1044404/
262,Agora sapporo,3.62,170,Tanukikoji,北海道札幌市中央区南2条西1-9-5,"Italian, Izakaya (Tavern), Meat dishes","JPY 2,000～JPY 2,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010102/1005800/
263,THIRTY FOUR,3.62,165,Toyohira Koen,北海道札幌市豊平区平岸2条3-2-20,Soup Curry,～JPY 999,-,https://tabelog.com/en/hokkaido/A0101/A010303/1056693/
264,Nozawa,3.62,156,Higashi Honganji Mae,北海道札幌市中央区南七条西6,Genghis Khan (BBQ Rum),-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1001047/
265,Sobakiri Yoshida,3.62,153,Shiroishi,北海道札幌市白石区中央2条5-4-3,Soba (Buckwheat noodles),～JPY 999,-,https://tabelog.com/en/hokkaido/A0101/A010301/1063376/
266,Sarai,3.62,143,Tanno,北海道北見市端野町3区485-3,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/hokkaido/A0110/A011003/1043887/
267,Sapporo Jingisukan Chitose,3.62,140,Chitose,北海道千歳市東雲町1-7,"Genghis Khan (BBQ Rum), Yakiniku (BBQ Beef)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0107/A010701/1007649/
268,Mem Me,3.62,133,Shiseikan Shogakko Mae,北海道札幌市中央区南3条西6 狸小路市場内,"Izakaya (Tavern), Robatayaki",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0101/A010103/1003973/
269,Sushi Tanabe,3.62,120,Sapporo,北海道札幌市中央区北4条西6丁目3-3 六花亭ビル 9F,Sushi,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/hokkaido/A0101/A010101/1049393/
270,Konishi Zushi,3.62,116,Asahikawa,北海道旭川市三条通6丁目右6,"Sushi, Seafood, Izakaya (Tavern)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0104/A010401/1004739/
271,Yakitori To Jizake Sake No Tori,3.62,116,Higashi Honganji Mae,北海道札幌市中央区南7条西5-1-11 2F,"Yakitori (Grilled chicken skewers), Izakaya (Tavern), Nihonshu (Japanese sake)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1074327/
272,Teppanyaki Urushi,3.62,102,Susukino,北海道札幌市中央区南五条西3-3 中銀三番館ビル 2F,"Teppanyaki, Steak, Seafood",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1070319/
273,Shitan Teuchi Soba To Yakitori,3.62,98,Miyanosawa,北海道札幌市西区宮の沢1条1-6-17,"Soba (Buckwheat noodles), Yakitori (Grilled chicken skewers)","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0101/A010204/1058421/
274,FRATELLO DI MIKUNI,3.62,94,-,北海道上川郡上川町菊水旭ヶ丘,"                            Italian, French, Pasta                          ","JPY 4,000～JPY 4,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/hokkaido/A0104/A010405/1041992/
275,sumibi yakiniku nikushiki Susukino Ten,3.62,91,Susukino,北海道札幌市中央区南5条西5-1,Yakiniku (BBQ Beef),-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0101/A010103/1077658/
276,Susukino Niku Seafood Robata Shinshin,3.62,83,Susukino,北海道札幌市中央区南6条西4-5 高瀬ビル 1F,"Izakaya (Tavern), Seafood, Robatayaki",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1075214/
277,Hiroshi,3.62,81,Tanukikoji,北海道札幌市中央区南2西1-6-1 第3広和ビル 3F,Izakaya (Tavern),-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010102/1044756/
278,hofe,3.62,79,Shiseikan Shogakko Mae,北海道札幌市中央区南3条西6丁目10-3 長栄ビル　２F,Bistro,-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1031817/
279,La libera,3.62,76,Obihiro,北海道帯広市西六条南5-3-5,"Italian, Pasta",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0111/A011101/1005997/
280,GRIS,3.62,75,Nishi Hatchome,北海道札幌市中央区南2条西8-5-4 4F,"Creative, Dim sum",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010102/1045290/
281,Meshiya Inasuke Tanakiji Ten,3.62,66,Tanukikoji,北海道札幌市中央区南三条西4-21-3 五番街ビル 6F,"Izakaya (Tavern), Seafood, Yakitori (Grilled chicken skewers)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010102/1078574/
282,Sumika,3.62,62,Chuo Kuyakusho Mae,北海道札幌市中央区南2条西9-3-31 ケンタクビル29 1F,"Yakiniku (BBQ Beef), Steak",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010102/1056834/
283,Oikawa,3.62,55,Hosui Susukino,北海道札幌市中央区南五条西3-1-4 第11グリーンビル 4F,"Japanese Cuisine, Crab, Fugu (Pufferfish)",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/hokkaido/A0101/A010103/1072568/
284,Rugorowa Furano,3.62,48,Furano,北海道富良野市中御料 新富良野プリンスホテル,"French, Italian","JPY 3,000～JPY 3,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0104/A010403/1058559/
285,Supein Ryouri Bokeria,3.62,48,Shiseikan Shogakko Mae,北海道札幌市中央区南三条西7-7-4 しゃみ靴店 2F,Spain,-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1064076/
286,Colz,3.62,30,Jujigai,北海道函館市宝来町34-7,"Italian, Pasta","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/hokkaido/A0105/A010501/1075368/
287,Yamasa Wa,3.62,21,Chuo Kuyakusho Mae,北海道札幌市中央区南1条西12-4-85,"Chicken dishes, Yakitori (Grilled chicken skewers)",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0101/A010102/1069668/
288,Ajisai Hon Ten,3.61,1342,Goryokaku Koen Mae,北海道函館市五稜郭町29-22,"Ramen, Dumplings, Chinese","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0105/A010501/1000366/
289,Ramen Sapporo Ichiryuan,3.61,1157,Sapporo,北海道札幌市中央区北四条西1-1 ホクレンビル B1F,"Ramen, Dumplings, Garlic dishes","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010101/1001190/
290,Hakodate Uni Murakami Nihonseimei Sapporo Biru Ten,3.61,943,Sapporo,北海道札幌市中央区北三条西4-1-1 日本生命札幌ビル B1F,"Seafood, Kaisen-don (Seafood bowl), Japanese Cuisine","JPY 2,000～JPY 2,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0101/A010102/1025846/
291,jingisu kan daruma Rokuten Yonten Ten,3.61,855,Susukino,北海道札幌市中央区南6条西4丁目 野口ビル　１Ｆ,"Genghis Khan (BBQ Rum), Yakiniku (BBQ Beef), Korean",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1000016/
292,Kurokku,3.61,566,Maruyama Koen,北海道札幌市中央区円山西町9-2-25 旭山プラザ　１Ｆ,"Curry, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010105/1000162/
293,Aji No Hitsuji Ga Oka,3.61,559,Susukino,北海道札幌市中央区南六条西4-5-25 小林ビル　１Ｆ・２Ｆ,"Genghis Khan (BBQ Rum), Horumon (BBQ Offel)","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1002634/
294,TORA,3.61,513,Nango Juhatchome,北海道札幌市清田区北野3条3丁目15-30,"Ramen, Tsukemen",～JPY 999,-,https://tabelog.com/en/hokkaido/A0101/A010304/1024014/
295,Menya Suzuran,3.61,483,Susukino,北海道札幌市中央区南五条西4-13-4,"Ramen, Tsukemen",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010103/1040041/
296,Chamu,3.61,363,Hakodate,北海道函館市若松町9-15 どんぶり横丁市場,"Seafood, Cafeteria, Kaisen-don (Seafood bowl)",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0105/A010501/1001132/
297,Shirokuma Shokudo,3.61,351,Otaru,北海道小樽市色内3-6-3,"Cafeteria, Izakaya (Tavern), Cafe","JPY 1,000～JPY 1,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0106/A010601/1037103/
298,Soba Ryouri Yabuhan,3.61,343,Otaru,北海道小樽市稲穂2-19-14,"Soba (Buckwheat noodles), Udon (Wheat noodles), Regional Cuisine","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0106/A010601/1000420/
299,Ryoushi No Mise Nakamuraya,3.61,333,-,北海道積丹郡積丹町日司町34-1,"                            Kaisen-don (Seafood bowl), Seafood, Cafeteria                          ","JPY 3,000～JPY 3,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0106/A010602/1005212/
300,Le Varo,3.61,294,Nishi Nijuhatchome,北海道札幌市中央区北三条西23-2-15 LEE space 北円山 1F,"Pasta, Pizza, Italian","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010105/1006757/
301,Ittetsu,3.61,267,Shiseikan Shogakko Mae,北海道札幌市中央区南三条西7-3 狸小路７丁目,"Ramen, Izakaya (Tavern), Yakitori (Grilled chicken skewers)",～JPY 999,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1000273/
302,RED CHILI,3.61,256,Nishi Nijuhatchome,北海道札幌市中央区北3条西26丁目2-15 第23松井ビル Gクレフ3261F,"Indian curry, Soup Curry",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010105/1003320/
303,Ajanta Souhonke,3.61,254,Motomachi,北海道札幌市東区北23条東20丁目2-18,Soup Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010202/1006509/
304,Jizake to Dosan Shokuzai Issho Hon Ten,3.61,253,Susukino,北海道札幌市中央区南三条西3 都ビル 5F,"Izakaya (Tavern), Seafood, Oyster",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1074155/
305,Shina Soba Chiu,3.61,244,Maruyama Koen,北海道札幌市中央区北1条西27-2-13,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/hokkaido/A0101/A010105/1070050/
306,Ramen Yama Sawa,3.61,212,Shiroishi,北海道札幌市白石区栄通2-8-25,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010301/1056128/
307,Menya Hide,3.61,205,Hassamu,北海道札幌市北区新川7条16-709-8,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010201/1056336/
308,Yakiniku Horumon Fuudo,3.61,199,Susukino,北海道札幌市中央区南六条西4-5-7,"Yakiniku (BBQ Beef), Horumon (BBQ Offel), Genghis Khan (BBQ Rum)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1068608/
309,Gon,3.61,189,Shiseikan Shogakko Mae,北海道札幌市中央区南3条西6 狸小路市場,"Soba (Buckwheat noodles), Izakaya (Tavern)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0101/A010103/1041333/
310,Jizake to Dosan Shokuzai Issho Bettei,3.61,181,Susukino,北海道札幌市中央区南三条西3-5-2 都ビル 7F,"Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1076083/
311,Hokkaido San Hitsuji Yasai Fukusuke,3.61,178,Higashi Honganji Mae,北海道札幌市中央区南七条西4-2-3 LC五番館 1F,Genghis Khan (BBQ Rum),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1059959/
312,Fai,3.61,175,Nishi Yon Chome,北海道札幌市中央区南2条西5-30-1,"Italian, Wine bar",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0101/A010103/1003075/
313,LOOK-Ka PyPy,3.61,163,Hiragishi,北海道札幌市豊平区平岸三条6-6-20,Soup Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010303/1000683/
314,Kare Kibun,3.61,157,Nango Juhatchome,北海道札幌市清田区北野6条2-11-4 尾崎ビル 1F,"Soup Curry, Curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010304/1000874/
315,Akameno Oyaji,3.61,142,Susukino,北海道札幌市中央区南5条西3-8 N・グランデビル B1F,Cafeteria,-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0101/A010103/1064010/
316,Minato Machi No Monkichi,3.61,137,Sapporo,北海道札幌市北区北7条西4丁目 宮澤興業ビル B1,"Izakaya (Tavern), Seafood, Nihonshu (Japanese sake)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010101/1053262/
317,NIKUSYO taku ohira,3.61,133,Susukino,北海道札幌市中央区南5条西4 第20桂和ビル 1F,"Yakiniku (BBQ Beef), Horumon (BBQ Offel), Beef dishes",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0101/A010103/1046794/
318,Burassuri Kazama,3.61,123,Chuo Kuyakusho Mae,北海道札幌市中央区南二条西12 パシフィック三和　１Ｆ,French,-,-,https://tabelog.com/en/hokkaido/A0101/A010102/1000275/
319,Robata Chidori,3.61,121,-,北海道礼文郡礼文町大字香深村字トンナイ入舟,"                            Seafood, Robatayaki, Izakaya (Tavern)                          ","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0109/A010906/1007832/
320,BurgerShop HOTBOX,3.61,117,Matsukaze Cho,北海道函館市松風町3-11,"Hamburger, Dining bar, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0105/A010501/1044607/
321,Jizake Sumiyaki Sakanaya,3.61,82,Susukino,北海道札幌市中央区南5西3 ニューすすきのビル 2F,"Izakaya (Tavern), Yakitori (Grilled chicken skewers), Seafood",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0101/A010103/1050686/
322,Kunsei Bar ESTARICO,3.61,81,Susukino,北海道札幌市中央区南4条西3-3-3 すすきのビル B1F,"Spain, Baru (Spanish style bar)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1071538/
323,Jingisukan Eijin,3.61,67,Higashi Honganji Mae,北海道札幌市中央区南六条西4-4-3 LC壱番館 3F,Genghis Khan (BBQ Rum),-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1059130/
324,Sumibi Yakiniku Yaki Shabu Niku Shiki Kotoni Ten,3.61,56,Kotoni,北海道札幌市西区琴似1条5-4-8 フィール琴似 1F,Yakiniku (BBQ Beef),-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0101/A010204/1067801/
325,Sushikappou Tsuruzushi,3.61,49,Hosui Susukino,北海道札幌市中央区南六条西3,"Sushi, Japanese Cuisine",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/hokkaido/A0101/A010103/1023361/
326,2001 Bar Moonlight,3.61,48,Asahikawa,北海道旭川市四条通7 ヨネザワ第3ビル B1F,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0104/A010401/1009859/
327,Bikuni Kankou Hausu,3.61,37,-,北海道積丹郡積丹町美国町船澗49,"                            Ryokan, Japanese Cuisine                          ",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/hokkaido/A0106/A010602/1009262/
328,Uni No Kura,3.61,22,Yoichi,北海道余市郡余市町栄町8,Kaisen-don (Seafood bowl),-,-,https://tabelog.com/en/hokkaido/A0106/A010602/1075053/
329,Sumire Nakano Shimahonten,3.60,1298,Nakanoshima,北海道札幌市豊平区中の島2条4-7-28,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010303/1000134/
330,Kaiyotei Susukino Ten,3.60,742,Susukino,北海道札幌市中央区南六条西4-5-27 新宿通りホワイトビルB1F,"Izakaya (Tavern), Seafood, Crab",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1000100/
331,Su Pu Kare-,3.60,730,Tanukikoji,北海道札幌市中央区南2条西2-6-1 おくむらビル B1F,"Soup Curry, Bar, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010103/1006746/
332,Tomita Meron Hausu,3.60,706,Naka Furano,北海道空知郡中富良野町宮町3-32,"Sweets, Bread, Soft serve ice cream",～JPY 999,-,https://tabelog.com/en/hokkaido/A0104/A010403/1024348/
333,Shimmen Hotaka,3.60,449,Oyachi,北海道札幌市厚別区大谷地東4丁目2-15 西村ビル 1F,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010302/1006291/
334,Kaisen Dokoro Sakana Ya No Daidokoro Hon Ten,3.60,441,Bus Center Mae,北海道札幌市中央区南2条東2 小西ビル 1F,Kaisen-don (Seafood bowl),"JPY 4,000～JPY 4,999",-,https://tabelog.com/en/hokkaido/A0101/A010102/1047834/
335,Toriton Kitahachijo Kosei Ten,3.60,417,Higashi Kuyakusho Mae,北海道札幌市東区北8条東5-19-1,Kaiten sushi (Conveyor belt sushi),"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0101/A010202/1054505/
336,Karaba To Kari,3.60,373,-,北海道札幌市南区藤野二条12-6-1,"                            Curry, Pakistani                          ","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010305/1002186/
337,tonkatsu aoki Sapporo Susukino Ten,3.60,369,Tanukikoji,北海道札幌市中央区南3条西2-7-1,Tonkatsu (Pork cutlet),"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010103/1060980/
338,Gelateria Rimo Abashiri Honten,3.60,364,Yobito,北海道網走市呼人418,"Gelato,Ice cream",～JPY 999,-,https://tabelog.com/en/hokkaido/A0110/A011001/1007155/
339,Sushi Yashiro,3.60,355,Maruyama Koen,北海道札幌市中央区北一条西23-2-1 クリオ表参道 1F,"Sushi, Seafood, Kaisen-don (Seafood bowl)","JPY 2,000～JPY 2,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/hokkaido/A0101/A010105/1041093/
340,Ra-Men Fukuya,3.60,346,Nijuyonken,北海道札幌市西区二十四軒3条4丁目2-2,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010204/1036973/
341,Kareno Furanoya,3.60,341,Shinrinkoen,北海道札幌市厚別区厚別西3条6丁目700-86,"Soup Curry, Curry","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010302/1031618/
342,Menya Kamejin,3.60,307,Taihei,北海道札幌市東区北47条東8丁目1-1 47ビル 1F,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010202/1030240/
343,Baba Horumon,3.60,296,Asahikawa,北海道旭川市七条通8丁目右4,Horumon (BBQ Offel),-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0104/A010401/1001340/
344,Boulangerie La fontaine de Lourdes,3.60,282,Nishi Nijuhatchome,北海道札幌市中央区宮の森4条12丁目10-1,"Bread, Sweets",-,-,https://tabelog.com/en/hokkaido/A0101/A010105/1007040/
345,Oufuu Kari Domon,3.60,277,Toyohira Koen,北海道札幌市豊平区平岸3条3-1-28,"Curry, Soup Curry",～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010303/1060608/
346,Karafuto Shokudou,3.60,268,Wakkanai,北海道稚内市ノシャップ2-2-6,"Seafood, Kaisen-don (Seafood bowl)","JPY 3,000～JPY 3,999",-,https://tabelog.com/en/hokkaido/A0109/A010901/1004013/
347,Boulangerie JIN,3.60,243,-,北海道虻田郡真狩村桜川45-8,                            Bread                          ,-,-,https://tabelog.com/en/hokkaido/A0106/A010603/1004625/
348,Sapporo Ru Kare Nagamiya,3.60,240,Nishi Jugo Chome,北海道札幌市中央区南1条西13丁目4-62 ペストール南大通1階,"Curry, Indian curry",～JPY 999,～JPY 999,https://tabelog.com/en/hokkaido/A0101/A010102/1048553/
349,MATALE Maruyama Ten,3.60,237,Maruyama Koen,北海道札幌市中央区南1条西23丁目1-8,Soup Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010105/1025101/
350,Nishi Tonden Doori Supu Kare Hompo,3.60,214,Nishisen Ku Jo Asahiyama Koen Dori,北海道札幌市中央区南八条西13-4-5,Soup Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010104/1007981/
351,Mendokoro Maruha Beyond,3.60,171,Minami Hiragishi,北海道札幌市豊平区平岸3条13-7-7 第3アメニティ藤川 101,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010303/1067548/
352,Tebaya,3.60,149,Nishi Yon Chome,北海道札幌市中央区南1条西5丁目 プレジデント松井ビルB1F,"Izakaya (Tavern), Yakitori (Grilled chicken skewers)",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0101/A010102/1007158/
353,Mimi,3.60,148,Susukino,北海道札幌市中央区南3条西4丁目9 カミヤビル 4F,"Soba (Buckwheat noodles), Izakaya (Tavern)",-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/hokkaido/A0101/A010103/1053231/
354,Pore pore,3.60,144,Nango Juhatchome,北海道札幌市白石区栄通17丁目1-26,"Soup Curry, Southeast Asian cuisine , Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010301/1002197/
355,OHANA,3.60,126,Obihiro,北海道帯広市西2条南9丁目,"Izakaya (Tavern), Kushiyaki, Yakitori (Grilled chicken skewers)",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0111/A011101/1016902/
356,Sushidokoro Kitano Hana,3.60,121,Chitose,北海道千歳市幸町1-1,Sushi,-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0107/A010701/1005312/
357,Karumaru,3.60,117,Shiroishi,北海道札幌市白石区北郷3条4-11-1 田畑ビル 1F,Soup Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010301/1066208/
358,Yamucha Haru No Sora,3.60,112,Nishi Hatchome,北海道札幌市中央区大通西6-10-11 北都ビル B1F,"Dim sum, Chinese rice porridge, Chinese","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010102/1058800/
359,Dashi-ya Owan,3.60,111,Hiragishi,北海道札幌市豊平区平岸三条8-3-1 平岸ファースト 1F,"Japanese Cuisine, Izakaya (Tavern), Shabu shabu (Japanese hotpot)","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/hokkaido/A0101/A010303/1058866/
360,RAMEN ROOM 18,3.60,97,Goryokaku,北海道函館市昭和2-1-23,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/hokkaido/A0105/A010501/1065227/
361,chi-zu fondhu ando sute-ki ando wain kerun Hon Ten,3.60,85,Susukino,北海道札幌市中央区南四条西5-1 札幌東急ＲＥＩホテル レストランプラザ札幌 B１F,"Cheese Dishes, Dining bar, Steak",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/hokkaido/A0101/A010103/1000930/
362,Tori masu,3.60,76,Susukino,北海道札幌市中央区南四条西5 都志松ビル 1F,"Yakitori (Grilled chicken skewers), Izakaya (Tavern), Chicken wings",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1010894/
363,Sake Nochi Sakana Tokidoki Sobashubo,3.60,74,Nishi Hatchome,北海道札幌市中央区南2条西7 M'sスペース 2F,"Seafood, Soba (Buckwheat noodles), Izakaya (Tavern)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/hokkaido/A0101/A010103/1061850/
364,Tsukasa,3.60,68,Goryokaku Koen Mae,北海道函館市梁川町19-10 第5セイコービル 1F,Sushi,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0105/A010501/1041766/
365,Shiyokujidokoro Seki,3.60,68,Kushiro,北海道釧路市末広町3-9,"Creative, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0112/A011201/1016549/
366,Kao Mangai,3.60,65,Susukino,北海道札幌市中央区南5条西4-1-3 日劇ビル 2F,Thai,-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/hokkaido/A0101/A010103/1052247/
367,Shita to Harami Nikuzaru,3.60,65,Hosui Susukino,北海道札幌市中央区南六条西3-6-2 TAKARA63ビル 1F,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/hokkaido/A0101/A010103/1072939/
368,Usagi to Kame,3.60,64,Susukino,北海道札幌市中央区南5条西3 第23桂和ビル 7F,"Japanese Cuisine, Izakaya (Tavern), Creative",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0101/A010103/1051844/
369,Shuugo,3.60,53,Higashi Honganji Mae,北海道札幌市中央区南7条西5丁目1-7 ホテルマイステイズ札幌すすきの 1F,"Horumon (BBQ Offel), Yakiniku (BBQ Beef)",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/hokkaido/A0101/A010103/1059147/
370,Sushi Monogatari Kino Kaze,3.60,40,Chitose,北海道千歳市錦町1-19-4,Sushi,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/hokkaido/A0107/A010701/1021694/
