,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
251,HIGASHITANI,3.74,29,Oebashi,大阪府大阪市,"Wild game dishes, Innovative","JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270101/27141872/
252,Kyouto Menyatakei Hankyu Umeda Ten,3.73,2332,Osaka Umeda,大阪府大阪市北区芝田1-1-2 阪急梅田駅改札内 2F,"Tsukemen, Ramen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27092383/
253,Tokiya,3.73,1660,Nishinakajima Minamigata,大阪府大阪市淀川区西中島5-1-4 １Ｆ,Tsukemen,～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270301/27040424/
254,Tori Soba Zagin Hon Ten,3.73,1597,Higobashi,大阪府大阪市西区江戸堀1-19-2,"Ramen, Tsukemen, Chicken dishes",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270102/27079112/
255,Chuukasoba Kirimen Sohon Ten,3.73,1366,Juso,大阪府大阪市淀川区十三本町2-1-6,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270302/27097422/
256,Ramen Kasumi Awaza Honten,3.73,1159,Awaza,大阪府大阪市西区京町堀2-12-13,"Ramen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270105/27065090/
257,Menno Youji,3.73,1158,Nippombashi,大阪府大阪市中央区高津2-1-2 大越ビル 1F,"Ramen, Tsukemen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270202/27072765/
258,Chuukasoba Ibuki,3.73,939,Tenjimbashisuji Rokuchome,大阪府大阪市北区浪花町4-16,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270103/27062565/
259,Ekuchua Karahori Kura Honten,3.73,924,Matsuyamachi,大阪府大阪市中央区谷町6-17-43 練,"Chocolate, Cafe, Sandwich","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270204/27000958/
260,CHOCOLATIER PALET D'OR Oosaka,3.73,917,Nishi Umeda,大阪府大阪市北区梅田2-2-22 ハービスPLAZA ENT 4F,"Chocolate, Cafe, Cake","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270101/27003190/
261,Tanaka No Chuukasoba,3.73,814,Hommachi,大阪府大阪市西区靭本町1-18-23 ウルトラビル 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270106/27102601/
262,Odoru Udon Taki Honten,3.73,773,Takii,大阪府守口市紅屋町6-7,Udon (Wheat noodles),～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2707/A270701/27004023/
263,Gokujuu Bi Men Umami,3.73,770,Kawachi Kosaka,大阪府東大阪市菱屋西3-1-1,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2707/A270703/27093539/
264,Menya Hakkaiisan,3.73,755,Takatsuki,大阪府高槻市芥川町1-14-9,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270604/27061072/
265,Asu ryuu,3.73,750,Takatsuki,大阪府高槻市紺屋町8-30 ２Ｆ,"Ramen, Tsukemen",～JPY 999,-,https://tabelog.com/en/osaka/A2706/A270604/27007898/
266,Synergy,3.73,705,Kitashinchi,大阪府大阪市北区堂島1丁目5-35 堂島レジャービル 2F,Curry,～JPY 999,-,https://tabelog.com/en/osaka/A2701/A270101/27074379/
267,curry bar nidomi,3.73,690,Tanimachi 4 Chome,大阪府大阪市中央区常盤町2-4-9 エクセル第6ビル 2F,"Curry, Dining bar, Sri Lankan","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270104/27062194/
268,Boulangerie & cafe gout,3.73,678,Tanimachi 4 Chome,大阪府大阪市中央区内本町1-1-10 リンサンビル 1F,"Bread, Sandwich, Cafe","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/osaka/A2701/A270104/27075014/
269,Rokukaku tei,3.73,666,Kintetsu Nippombashi,大阪府大阪市中央区日本橋1-21-16 たこそうビル　２Ｆ,"Kushi-age (Deep-fried skewers), Wine bar, Japanese Cuisine","JPY 5,000～JPY 5,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270202/27000401/
270,Delicius pasticceria Oosakaten,3.73,611,Osaka,大阪府大阪市北区梅田3-1-1 JR大阪駅,Cake,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27010561/
271,Kama Hiro,3.73,523,Tsurugaoka,大阪府大阪市東住吉区山坂5-2-27 ジョイフル鶴が丘　１F,"Udon (Wheat noodles), Tempura, Ten-don (Tempura bowl)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270405/27011913/
272,Yakitori Yamato,3.73,464,Kitashinchi,大阪府大阪市北区堂島1-3-16 堂島メリーセンタービル5Ｆ,"Yakitori (Grilled chicken skewers), Chicken dishes, Creative",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27052799/
273,ZEN DO,3.73,441,Kitashinchi,大阪府大阪市北区堂島1-3-14,"Chinese, Sichuan Cuisine, Dandan noodles",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270101/27065615/
274,Boulangerie P&B,3.73,391,Nishiohashi,大阪府大阪市西区北堀江2-6-15 winビル 1F,"Bread, Bagel",-,～JPY 999,https://tabelog.com/en/osaka/A2701/A270105/27010111/
275,Itamae Yakiniku Itto Tengachayahonten,3.73,362,Imafune,大阪府大阪市西成区天下茶屋東1-23-18,"Yakiniku (BBQ Beef), Horumon (BBQ Offel), Korean cold noodles",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270406/27011178/
276,Mikuni tei,3.73,344,Nippombashi,大阪府大阪市中央区島之内2-17-6 道頓堀岡田ビル　１Ｆ,Chinese,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270202/27001443/
277,Samugetan Niru,3.73,297,Tsuruhashi,大阪府大阪市生野区桃谷4-1-11,Korean,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270205/27124395/
278,Doushin tei,3.73,233,Sakuranomiya,大阪府大阪市北区同心2-15-25,Yakiniku (BBQ Beef),-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270304/27003798/
279,Kuro sugi,3.73,228,Oebashi,大阪府大阪市北区堂島浜1-2-1 新ダイビル 2F,Sushi,"JPY 6,000～JPY 7,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27086390/
280,La Bonne Tache,3.73,132,Naniwabashi,大阪府大阪市北区西天満4-1-8,"French, Bistro, Wine bar",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270101/27074083/
281,Idearu Bisutoro,3.73,81,Temmabashi,大阪府大阪市中央区谷町1-6-5 T165ビル 2F,"French, Bistro","JPY 5,000～JPY 5,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270104/27102124/
282,Shokudou Uchino,3.73,80,Oebashi,大阪府大阪市北区堂島1-4-7 堂浜アネックスビル 4F,Japanese Cuisine,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27128107/
283,Yamahashi ru,3.73,75,Tenjimbashisuji Rokuchome,大阪府大阪市北区浪花町5-2,"Yakitori (Grilled chicken skewers), Chicken dishes",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270103/27114882/
284,Kitashinchi Yumiba Shinnosuke,3.73,64,Kitashinchi,大阪府大阪市北区曽根崎新地1-5-21 松木興産ビル 7F,"Japanese Cuisine, Beef dishes",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270101/27123526/
285,Muteppou Oosakaten,3.72,1820,Imamiyaebisu,大阪府大阪市浪速区戎本町1-5-21 米田ビル　１Ｆ,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270206/27005006/
286,Sora Tsuruhashi Sohonten,3.72,1789,Tsuruhashi,大阪府大阪市天王寺区下味原町1-10,"Horumon (BBQ Offel), Yakiniku (BBQ Beef), Beef dishes","JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270205/27000564/
287,Sekai Ichi Hima Na Ramen Ya,3.72,1783,Watanabebashi,大阪府大阪市北区中之島3-3-23 中之島ダイビル 2F,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270102/27077402/
288,Oosaka Mentetsu,3.72,1669,Higashi Umeda,大阪府大阪市北区曾根崎2-10-27,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27080479/
289,Creperie Alcyon,3.72,1594,Osaka Namba,大阪府大阪市中央区難波1-4-18,"Crepe,Galette, Cafe, Bistro","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270202/27003897/
290,Manryou Minamimorimachiten,3.72,1241,Minamimorimachi,大阪府大阪市北区南森町1-2-14 ロイヤルハイツ　１Ｆ,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2701/A270103/27002291/
291,Umeda Kamatake Udon,3.72,1236,Umeda,大阪府大阪市北区角田町9-25 新梅田食道街,"Udon (Wheat noodles), Curry Udon, Tempura",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270101/27052204/
292,Kantegurande Kare- San Hiroba Ten,3.72,1202,Umeda,大阪府大阪市北区角田町8-47 阪急サン広場 B1F,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27091267/
293,Saishoku Ramen Kinsei Takatsuki Honten,3.72,1177,Takatsuki Shi,大阪府高槻市北園町18番1 コーケンビル１Ｆ103号,"Ramen, Tsukemen, Chinese","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270604/27040392/
294,Menya Saisai Showa Cho Honten,3.72,1142,Showacho,大阪府大阪市阿倍野区阪南町1-46-8,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270203/27059500/
295,Rekka Hon Ten,3.72,1046,Shonai,大阪府豊中市庄内東町2-2-14,"Ramen, Tsukemen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2706/A270601/27059898/
296,Okonomiyaki Chigusa,3.72,966,Temma,大阪府大阪市北区天神橋4-11-18,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles, Teppanyaki","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270103/27002204/
297,Alcyon Hozenji Honten,3.72,925,Osaka Namba,大阪府大阪市中央区難波1-6-20,"Cake, Cafe","JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270202/27001538/
298,Hakata Tonkotsu Tenjinki,3.72,903,Kami Shinjo,大阪府大阪市東淀川区上新庄3-19-87,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270307/27002613/
299,Tempei Kitashinchi Honten,3.72,864,Kitashinchi,大阪府大阪市北区曽根崎新地1-8-12,Dumplings,-,"JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270101/27000184/
300,Oosaka Naniwaya,3.72,854,Nakazakicho,大阪府大阪市北区中崎1-9-21 平和ビル 1Ｆ,"Sweets, Taiyaki & Oobanyaki (pastry with sweet red beans), Shaved ice (snow cone)",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270101/27069919/
301,ramen bouya tetsu,3.72,782,Wakae Iwata,大阪府東大阪市西岩田4-4-46,"Ramen, Tsukemen","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/osaka/A2707/A270703/27073370/
302,Kashiya,3.72,751,Tamade,大阪府大阪市西成区玉出中2-4-21,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270406/27052519/
303,LE PINEAU Kitahorie Honten,3.72,750,Nishiohashi,大阪府大阪市西区北堀江2-4-12 メゾンドエルキタホリエ　1Ｆ,"Cake, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270201/27001030/
304,Menya Shiki,3.72,746,Moriguchi,大阪府守口市豊秀町2-1-3 エスポワール豊秀ワン1F,"Ramen, Tsukemen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2707/A270701/27061274/
305,Tahei,3.72,731,Namba,大阪府大阪市浪速区難波中1-15-3,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270202/27005087/
306,Ganesh N,3.72,706,Osakatemmangu,大阪府大阪市北区天神橋1-10-18,"Indian curry, Curry, Indian","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/osaka/A2701/A270103/27065938/
307,Menya Seiryuu,3.72,697,Nagase,大阪府東大阪市小若江1-4-3,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2707/A270703/27103068/
308,Gokumen Aonisai,3.72,692,Aikawa,大阪府吹田市末広町21-53,"Ramen, Tsukemen",～JPY 999,-,https://tabelog.com/en/osaka/A2706/A270602/27074166/
309,Pluie dete,3.72,689,Kitashinchi,大阪府大阪市北区梅田1-3-1-100 大阪駅前第一ビル 1F,"French, Italian","JPY 4,000～JPY 4,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2701/A270101/27116251/
310,Dal Brigante,3.72,634,Shin Fukushima,大阪府大阪市福島区福島3-6-14,"Pizza, Italian","JPY 1,000～JPY 1,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/osaka/A2701/A270108/27004565/
311,Okonomiyaki Omoni Hon Ten,3.72,630,Tsuruhashi,大阪府大阪市生野区桃谷3-3-2,"Okonomiyaki (Japanese savory pancake), Stir-fried noodles","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270205/27000560/
312,Jikaseimen Tsukiyomi,3.72,625,Kami Shinjo,大阪府大阪市東淀川区豊新5-11-4,"Tsukemen, Ramen, Dumplings",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270307/27117612/
313,Sobakiri Ayamedou,3.72,620,Tanimachi 6 Chome,大阪府大阪市中央区安堂寺町2-2-26,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270204/27040266/
314,Boulangerie parigot,3.72,603,Shitennoji Mae Yuhigaoka,大阪府大阪市天王寺区上本町9-3-4 CITY SPIRE 上町台 1F,"Bread, Sandwich",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270205/27007052/
315,le Boulanger de monge Umeda Hankyu Ten,3.72,550,Umeda,大阪府大阪市北区角田町8-7 阪急うめだ本店 B2F,"Bread, Sandwich",-,～JPY 999,https://tabelog.com/en/osaka/A2701/A270101/27068669/
316,Kamigata Reimbo,3.72,545,Momodani,大阪府大阪市天王寺区勝山4-6-3,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270203/27116315/
317,ETXOLA,3.72,534,Hommachi,大阪府大阪市西区靱本町1-4-2 プライム本町ビルディング 1F,"Spain, Seafood, Steak","JPY 3,000～JPY 3,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270106/27051135/
318,Udon To Osake Karahori Kinugawa,3.72,531,Tanimachi 6 Chome,大阪府大阪市中央区谷町7-6-35,"Udon (Wheat noodles), Curry Udon, Oden","JPY 1,000～JPY 1,999","JPY 2,000～JPY 2,999",https://tabelog.com/en/osaka/A2701/A270204/27061119/
319,Edobori Kida Sanuki Udon,3.72,527,Higobashi,大阪府大阪市西区江戸堀1丁目23-31,Udon (Wheat noodles),"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270102/27027893/
320,Seiran,3.72,442,Matsuyamachi,大阪府大阪市中央区中寺1-2-23 1F,"Chinese, Dandan noodles","JPY 1,000～JPY 1,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270204/27065032/
321,Teuchi Soba Noda,3.72,426,Kozu,大阪府交野市松塚14-5-104,Soba (Buckwheat noodles),"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2707/A270704/27013548/
322,Les Petites Papillotes,3.72,424,Higobashi,大阪府大阪市西区京町掘1-12-24 OH MILLS京町堀 1F,"Chocolate, Cafe, Cake",～JPY 999,-,https://tabelog.com/en/osaka/A2701/A270102/27064714/
323,ｌａ ｐｉｇｎａｔａ,3.72,412,Sakaisuji Hommachi,大阪府大阪市中央区南久宝寺町2-5-3 ときわビル 1F,"Italian, Steak, Meat dishes",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270106/27072091/
324,Salon du Kuma3 Kitashinchi,3.72,383,Oebashi,大阪府大阪市北区堂島浜1-3-16 中西堂島ビル 5F,"Beef dishes, Shabu shabu (Japanese hotpot), Sukiyaki","JPY 5,000～JPY 5,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270101/27092787/
325,Totomen En,3.72,333,Fuse,大阪府東大阪市足代南1-3-12,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2707/A270703/27121916/
326,Chinese Sai Es Sawada,3.72,298,Naniwabashi,大阪府大阪市北区西天満4-6-28 ニュー真砂ビル 1F,Chinese,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270102/27095063/
327,Yakiniku Katsuragi,3.72,261,Sakaishi,大阪府堺市北区北長尾町1丁7-14,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2705/A270501/27023411/
328,Restaurant Difference,3.72,259,Hommachi,大阪府大阪市西区靱本町1-16-12,French,"JPY 8,000～JPY 9,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270102/27074095/
329,Yakitori Enami,3.72,243,Minamimorimachi,大阪府大阪市北区西天満5-6-8,Yakitori (Grilled chicken skewers),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/osaka/A2701/A270103/27126273/
330,Masuda,3.72,220,Shinsaibashi,大阪府大阪市中央区心斎橋筋1-3-12 田毎プラザ 2Ｆ,Japanese Cuisine,"JPY 6,000～JPY 7,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270201/27000831/
331,Goichi Nishitenma Ten,3.72,169,Oebashi,大阪府大阪市北区西天満2-7-24,Yakitori (Grilled chicken skewers),-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/osaka/A2701/A270102/27128378/
332,Kitashinchi Samboa,3.72,168,Kitashinchi,大阪府大阪市北区曽根崎新地1-9-25 玉美ビル１Ｆ,Bar,-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270101/27011994/
333,Yakiniku Tatsumi,3.72,161,Tsumori,大阪府大阪市大正区南恩加島6-1-1,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270401/27014341/
334,Sushi Fukuman,3.72,136,Matsuyamachi,大阪府大阪市中央区瓦屋町1-6-2,"Sushi, Japanese Cuisine, Nihonshu (Japanese sake)","JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270204/27051709/
335,Sennari Zushi,3.72,130,Awaji,大阪府大阪市東淀川区菅原5-5-13,Sushi,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270307/27011309/
336,Sushi Akazu Mochizuki,3.72,128,Kitashinchi,大阪府大阪市北区堂島1-3-4 谷安ビル 1F,Sushi,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270101/27120182/
337,Kitan In,3.72,106,Osaka Namba,大阪府大阪市中央区道頓堀1-7-12 1F,"Yakiniku (BBQ Beef), Beef dishes, Innovative",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/osaka/A2701/A270202/27128757/
338,Sushi Takeuchi,3.72,99,Oebashi,大阪府大阪市北区堂島1-4-8 廣ビル B1F,Sushi,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270101/27119115/
339,Hanzou,3.72,89,Nishiohashi,大阪府大阪市西区新町2-17-3,"Yakiniku (BBQ Beef), Sukiyaki, Meat dishes",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270201/27034895/
340,Tori yasu,3.72,80,Osakatemmangu,大阪府大阪市北区天満4-12-15,"Yakitori (Grilled chicken skewers), Mizutaki, Chicken dishes",-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2701/A270103/27116834/
341,Gyuu hou,3.72,77,Kitashinchi,大阪府大阪市北区曽根崎新地1-2-30 柳月堂ビル　１Ｆ,"Beef dishes, Gyutan (Beef tongue), Japanese Cuisine",-,"JPY 100,000～",https://tabelog.com/en/osaka/A2701/A270101/27019178/
342,Sushidokoro Sumire,3.72,70,Oebashi,大阪府大阪市北区西天満2-10-9,Sushi,-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270102/27107068/
343,Kitashinchi Saeki,3.72,69,Oebashi,大阪府大阪市北区曽根崎新地1-7-4 YAMANA K2ビル 3F,Sushi,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/osaka/A2701/A270101/27129505/
344,Koiki,3.72,51,Momodani,大阪府大阪市天王寺区勝山4-2-20 ザホワイトレジデンス 1F,"Sushi, Seafood",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/osaka/A2701/A270203/27100808/
345,SINAE,3.72,39,Kitahama,大阪府大阪市中央区伏見町2-4-12,French,"JPY 15,000～JPY 19,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/osaka/A2701/A270102/27132172/
346,Chitose Hon Ten,3.71,1623,Namba,大阪府大阪市中央区難波千日前8-1,"Udon (Wheat noodles), Soba (Buckwheat noodles)",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270202/27002763/
347,Watanabe Kari- Umeda Honten,3.71,1326,Kitashinchi,大阪府大阪市北区曽根崎新地2-2-5 第3シンコウビル 3F,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27091294/
348,Naniwa Menjirou,3.71,1262,Osaka Namba,大阪府大阪市中央区難波4-1-17 近鉄大阪難波駅 改札内,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270202/27112089/
349,Mengen so,3.71,1180,Temma,大阪府大阪市北区天神橋5-2-16,"Ramen, Tsukemen",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270103/27042439/
350,Hakugin tei,3.71,1149,Hommachi,大阪府大阪市中央区淡路町4-4-12 ダイドーメゾン大阪御堂筋　１Ｆ,Curry,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270106/27012545/
351,Fukushima Ichimen,3.71,1105,Fukushima,大阪府大阪市福島区福島5-6-16 ホテル阪神 B1F,"Ramen, Seafood, Nihonshu (Japanese sake)",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270108/27079245/
352,Creperie Stand Chandeleur Umeda Ten,3.71,1070,Osaka Umeda,大阪府大阪市北区鶴野町1-9 梅田ゲートタワー １Ｆ,"Crepe,Galette, Cafe, French","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270101/27053125/
353,Nia sutoria,3.71,983,Senri Chuo,大阪府豊中市新千里東町1-3-8 せんちゅうパル　Ｂ１Ｆ,"Traditional Café, Sandwich, Cafe",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2706/A270601/27002923/
354,Nakamura Shouten Takatsuki Honten,3.71,968,Takatsuki,大阪府高槻市上田辺町4-14,"Ramen, Tsukemen, Abura soba mixed noodle","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270604/27064101/
355,Ra-Men Kasumi Nakazakicho Ten,3.71,924,Nakazakicho,大阪府大阪市北区中崎2-1-1 小川ビル 1F,"Ramen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270101/27088923/
356,Columbia8  Kitahama Honten,3.71,910,Kitahama,大阪府大阪市中央区道修町1-3-3 エビス道修町ビル２Ｆ,"Curry, Bar, Izakaya (Tavern)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270102/27015618/
357,CORE CORE,3.71,858,Esaka,大阪府吹田市江坂町1-20-30 キャロル江坂 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2706/A270602/27118157/
358,Sousaku Ra-Men Sutairu Hayashi Hon Ten,3.71,824,Tsukamoto,大阪府大阪市淀川区塚本2-23-9,"Ramen, Tsukemen, Soupless Dandan noodles",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270302/27089090/
359,Menya Hanabusa,3.71,799,Sakaisuji Hommachi,大阪府大阪市中央区本町1-1-4,"Ramen, Abura soba mixed noodle",～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270106/27071670/
360,Fujiya,3.71,734,Tanimachi 4 Chome,大阪府大阪市中央区鎗屋町2-2-1,Yoshoku (Japanese style western cuisine),"JPY 1,000～JPY 1,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/osaka/A2701/A270106/27012521/
361,Bakabon,3.71,733,Tenjimbashisuji Rokuchome,大阪府大阪市北区浮田1-4-10,"Ramen, Sichuan Cuisine, Chinese","JPY 1,000～JPY 1,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/osaka/A2701/A270101/27084317/
362,Teishokudou Kongouseki,3.71,639,Matsuyamachi,大阪府大阪市中央区瓦屋町1-8-25 ハイツ松屋町 1F,"Curry, Cafeteria","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2701/A270204/27097683/
363,Menshou Jikon,3.71,631,Takii,大阪府守口市紅屋町6-16,"Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/osaka/A2707/A270701/27078739/
364,Ramenya Akagi,3.71,626,Kami Shinjo,大阪府大阪市東淀川区瑞光2-2-21,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/osaka/A2701/A270307/27101092/
