Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
133,CAPI,3.78,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B134,"" "",""+""),""+"", SUBSTITUTE(F134,"" "",""+"")), ""Link"")",INNOVATIVE,25000.0,25000.0,大阪府大阪市北区曽根崎新地1-10-2 北新地PLACEビル 6F,KITASHINCHI,40,https://tabelog.com/en/osaka/A2701/A270101/27121230/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
134,JINRUI MINA MENRUI,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B135,"" "",""+""),""+"", SUBSTITUTE(F135,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市淀川区西中島1-12-15,MINAMIKATA,3751,https://tabelog.com/en/osaka/A2701/A270301/27064584/,～JPY 999,～JPY 999,999.0
135,RAMEN JINSEI JETTO,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B136,"" "",""+""),""+"", SUBSTITUTE(F136,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,1500.0,大阪府大阪市福島区福島7-12-2,FUKUSHIMA,2834,https://tabelog.com/en/osaka/A2701/A270108/27050827/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
136,MOE YO MENSUKE,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B137,"" "",""+""),""+"", SUBSTITUTE(F137,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市福島区福島5-12-21,FUKUSHIMA,2366,https://tabelog.com/en/osaka/A2701/A270108/27091454/,～JPY 999,～JPY 999,999.0
137,MUGITO MENSUKE,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B138,"" "",""+""),""+"", SUBSTITUTE(F138,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,,大阪府大阪市北区豊崎3-4-12,NAKATSU,1645,https://tabelog.com/en/osaka/A2701/A270101/27104891/,-,～JPY 999,999.0
138,CHUUKASOBA UEMACHI,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B139,"" "",""+""),""+"", SUBSTITUTE(F139,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,,大阪府大阪市中央区上町A番22号,TANIMACHI 6 CHOME,1460,https://tabelog.com/en/osaka/A2701/A270204/27069769/,-,～JPY 999,999.0
139,GOKURAKU UDON THI- KE-YU-,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B140,"" "",""+""),""+"", SUBSTITUTE(F140,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), CURRY UDON, IZAKAYA (TAVERN)",999.0,999.0,大阪府大阪市東成区東小橋1-1-4,TAMATSUKURI,1161,https://tabelog.com/en/osaka/A2701/A270204/27042400/,～JPY 999,～JPY 999,999.0
140,ECHIRE MARCHE AU BEURRE,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B141,"" "",""+""),""+"", SUBSTITUTE(F141,"" "",""+"")), ""Link"")","SWEETS, CAKE, BREAD",999.0,999.0,大阪府大阪市北区角田町8-7 阪急うめだ本店 B2F,UMEDA,1041,https://tabelog.com/en/osaka/A2701/A270101/27068734/,～JPY 999,～JPY 999,999.0
141,SATSUMA,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B142,"" "",""+""),""+"", SUBSTITUTE(F142,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), HORUMON (BBQ OFFEL)",,9000.0,大阪府大阪市北区堂島1丁目1-21 GOTS北新地ビル３号館 1階,OEBASHI,622,https://tabelog.com/en/osaka/A2701/A270101/27006074/,"JPY 8,000～JPY 9,999",-,9000.0
142,MARUSHOU GYOUZATEN HON TEN,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B143,"" "",""+""),""+"", SUBSTITUTE(F143,"" "",""+"")), ""Link"")",DUMPLINGS,,2500.0,大阪府大東市三住町1-35,SUMINODO,552,https://tabelog.com/en/osaka/A2707/A270704/27003163/,"JPY 2,000～JPY 2,999",-,2500.0
143,VARIER,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B144,"" "",""+""),""+"", SUBSTITUTE(F144,"" "",""+"")), ""Link"")","FRENCH, YOSHOKU (JAPANESE STYLE WESTERN CUISINE), BAR",5500.0,17500.0,大阪府大阪市北区中之島3-3-23 中之島ダイビル 2階,WATANABEBASHI,425,https://tabelog.com/en/osaka/A2701/A270102/27001184/,"JPY 15,000～JPY 19,999","JPY 5,000～JPY 5,999",17500.0
144,TEMMAMBASHI KUSHIKA TSUGOJOUYA,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B145,"" "",""+""),""+"", SUBSTITUTE(F145,"" "",""+"")), ""Link"")","KUSHI-AGE (DEEP-FRIED SKEWERS), CREATIVE",,4500.0,大阪府大阪市中央区内平野2-1-11 プリミオーレ,TEMMABASHI,409,https://tabelog.com/en/osaka/A2701/A270104/27011721/,"JPY 4,000～JPY 4,999",-,4500.0
145,KOKYU,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B146,"" "",""+""),""+"", SUBSTITUTE(F146,"" "",""+"")), ""Link"")","CHINESE, SEAFOOD, DIM SUM",7000.0,12500.0,大阪府大阪市北区大淀中1-1-20 ウェスティンホテル大阪 3F,NAKATSU,391,https://tabelog.com/en/osaka/A2701/A270101/27002558/,"JPY 10,000～JPY 14,999","JPY 6,000～JPY 7,999",12500.0
146,TONKATSU NAKAMURA,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B147,"" "",""+""),""+"", SUBSTITUTE(F147,"" "",""+"")), ""Link"")",TONKATSU (PORK CUTLET),2500.0,2500.0,大阪府大阪市旭区千林2-8-15,SEMBAYASHI OMIYA,379,https://tabelog.com/en/osaka/A2701/A270304/27092639/,"JPY 2,000～JPY 2,999","JPY 2,000～JPY 2,999",2500.0
147,PRESQUILE,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B148,"" "",""+""),""+"", SUBSTITUTE(F148,"" "",""+"")), ""Link"")",FRENCH,7000.0,17500.0,大阪府大阪市中央区今橋4-1-1 淀屋橋ODONA 2F,YODOYABASHI,307,https://tabelog.com/en/osaka/A2701/A270102/27088075/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
148,TONKATSU FUJII,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B149,"" "",""+""),""+"", SUBSTITUTE(F149,"" "",""+"")), ""Link"")",TONKATSU (PORK CUTLET),2500.0,3500.0,大阪府大阪市旭区千林1-11-5,SEMBAYASHI,287,https://tabelog.com/en/osaka/A2701/A270304/27131908/,"JPY 3,000～JPY 3,999","JPY 2,000～JPY 2,999",3500.0
149,KASHIWAYA YASU BISYUKAKEI,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B150,"" "",""+""),""+"", SUBSTITUTE(F150,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,12500.0,大阪府大阪市福島区福島7-5-20 びびる 1F,FUKUSHIMA,216,https://tabelog.com/en/osaka/A2701/A270108/27002614/,"JPY 10,000～JPY 14,999",-,12500.0
150,SUSHI UCHIDA,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B151,"" "",""+""),""+"", SUBSTITUTE(F151,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",,25000.0,大阪府大阪市北区堂島1-3-40 スタッフ堂島ビル　２Ｆ,OEBASHI,119,https://tabelog.com/en/osaka/A2701/A270101/27011689/,"JPY 20,000～JPY 29,999",-,25000.0
151,ONOUE,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B152,"" "",""+""),""+"", SUBSTITUTE(F152,"" "",""+"")), ""Link"")",FRENCH,7000.0,17500.0,大阪府大阪市中央区糸屋町1-1-6 B1F,TANIMACHI 4 CHOME,83,https://tabelog.com/en/osaka/A2701/A270104/27095611/,"JPY 15,000～JPY 19,999","JPY 6,000～JPY 7,999",17500.0
152,KUUSHIN GARANDOU,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B153,"" "",""+""),""+"", SUBSTITUTE(F153,"" "",""+"")), ""Link"")","CHINESE, CREATIVE, INNOVATIVE",,25000.0,大阪府大阪市北区曾根崎新地1-5-18 零北新地 4F,KITASHINCHI,73,https://tabelog.com/en/osaka/A2701/A270101/27131042/,"JPY 20,000～JPY 29,999",-,25000.0
153,KO RYUU,3.77,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B154,"" "",""+""),""+"", SUBSTITUTE(F154,"" "",""+"")), ""Link"")",JAPANESE CUISINE,35000.0,35000.0,大阪府大阪市中央区内淡路町3-3-3,KITAHAMA,52,https://tabelog.com/en/osaka/A2701/A270102/27126673/,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",35000.0
154,SUTORAIKU KEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B155,"" "",""+""),""+"", SUBSTITUTE(F155,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市北区天神橋5-8-8,TENJIMBASHISUJI ROKUCHOME,1979,https://tabelog.com/en/osaka/A2701/A270103/27074457/,～JPY 999,～JPY 999,999.0
155,RAMEN YA SHICHI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B156,"" "",""+""),""+"", SUBSTITUTE(F156,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, DONBURI (RICE BOWL)",999.0,999.0,大阪府大阪市北区豊崎3-4-8,NAKATSU,1638,https://tabelog.com/en/osaka/A2701/A270101/27003232/,～JPY 999,～JPY 999,999.0
156,UDONYA KISUKE,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B157,"" "",""+""),""+"", SUBSTITUTE(F157,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), TEMPURA",1500.0,1500.0,大阪府大阪市北区鶴野町4-1 コープ野村梅田Ａ棟1F,NAKAZAKICHO,1610,https://tabelog.com/en/osaka/A2701/A270101/27015342/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
157,CHUUKA SOBA KAZURA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B158,"" "",""+""),""+"", SUBSTITUTE(F158,"" "",""+"")), ""Link"")",RAMEN,999.0,,大阪府大阪市西区阿波座1-12-21 喜多ビル 1F,HOMMACHI,1523,https://tabelog.com/en/osaka/A2701/A270106/27087256/,-,～JPY 999,999.0
158,CHUUKASOBA MUGEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B159,"" "",""+""),""+"", SUBSTITUTE(F159,"" "",""+"")), ""Link"")","RAMEN, ABURA SOBA MIXED NOODLE",1500.0,1500.0,大阪府大阪市福島区海老江5-5-10,EBIE,1288,https://tabelog.com/en/osaka/A2701/A270108/27053626/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
159,RAMEN HAYATO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B160,"" "",""+""),""+"", SUBSTITUTE(F160,"" "",""+"")), ""Link"")",RAMEN,1500.0,,大阪府大阪市北区南森町1-2-2,MINAMIMORIMACHI,1213,https://tabelog.com/en/osaka/A2701/A270103/27083921/,-,"JPY 1,000～JPY 1,999",1500.0
160,MENYA JIKON DAITO HONTEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B161,"" "",""+""),""+"", SUBSTITUTE(F161,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,1500.0,大阪府大東市灰塚6-7-9,KONOIKESHINDEN,1178,https://tabelog.com/en/osaka/A2707/A270704/27054613/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
161,BOULANGERIE BURDIGALA　 OOSAKATEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B162,"" "",""+""),""+"", SUBSTITUTE(F162,"" "",""+"")), ""Link"")","BREAD, CAFE, CAKE",1500.0,1500.0,大阪府大阪市北区梅田2-5-25 ハービスプラザ B2F,NISHI UMEDA,1018,https://tabelog.com/en/osaka/A2701/A270101/27009000/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
162,LE SUCRE-COEUR,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B163,"" "",""+""),""+"", SUBSTITUTE(F163,"" "",""+"")), ""Link"")","BREAD, CAKE",1500.0,,大阪府大阪市北区堂島浜1-2-1 新ダイビル 1F,OEBASHI,1009,https://tabelog.com/en/osaka/A2701/A270101/27092018/,-,"JPY 1,000～JPY 1,999",1500.0
163,GYOKU SEIYA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B164,"" "",""+""),""+"", SUBSTITUTE(F164,"" "",""+"")), ""Link"")",JAPANESE SWEETS,2500.0,,大阪府大阪市中央区千日前1-4-4,NIPPOMBASHI,944,https://tabelog.com/en/osaka/A2701/A270202/27001576/,-,"JPY 2,000～JPY 2,999",2500.0
164,SANUKI UDON IMAYUKI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B165,"" "",""+""),""+"", SUBSTITUTE(F165,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), UDON SUKI",999.0,999.0,大阪府大阪市北区神山町3-10 クラウンマエダビル 1F,OGIMACHI,786,https://tabelog.com/en/osaka/A2701/A270101/27067874/,～JPY 999,～JPY 999,999.0
165,W. BOLERO OSAKA HONMACHI TEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B166,"" "",""+""),""+"", SUBSTITUTE(F166,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,1500.0,大阪府大阪市中央区瓦町4-7-4 南星瓦町ビル 1F,HOMMACHI,752,https://tabelog.com/en/osaka/A2701/A270102/27075194/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
166,KAMEKICHI BISTRO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B167,"" "",""+""),""+"", SUBSTITUTE(F167,"" "",""+"")), ""Link"")","BISTRO, FRENCH, DINING BAR",1500.0,9000.0,大阪府大阪市中央区鎗屋町1-3-13,TANIMACHI 4 CHOME,627,https://tabelog.com/en/osaka/A2701/A270104/27004963/,"JPY 8,000～JPY 9,999","JPY 1,000～JPY 1,999",9000.0
167,KAMAAGE UDON IKKI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B168,"" "",""+""),""+"", SUBSTITUTE(F168,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), HOT POT",1500.0,1500.0,大阪府大阪市西成区南開1-6-10,IMAMIYA,534,https://tabelog.com/en/osaka/A2701/A270406/27059480/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
168,NISHI HARA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B169,"" "",""+""),""+"", SUBSTITUTE(F169,"" "",""+"")), ""Link"")","UNAGI (EEL), DONBURI (RICE BOWL)",2500.0,3500.0,大阪府大阪市中央区北新町4-12,TANIMACHI 4 CHOME,519,https://tabelog.com/en/osaka/A2701/A270104/27081196/,"JPY 3,000～JPY 3,999","JPY 2,000～JPY 2,999",3500.0
169,SUPAISU RYOURIN ARRAMANAMU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B170,"" "",""+""),""+"", SUBSTITUTE(F170,"" "",""+"")), ""Link"")","SOUTH ASIAN, INDIAN CURRY, SRI LANKAN",1500.0,5500.0,大阪府大阪市中央区瓦町1-4-6 市岡興産ビル 1F,SAKAISUJI HOMMACHI,453,https://tabelog.com/en/osaka/A2701/A270106/27090916/,"JPY 5,000～JPY 5,999","JPY 1,000～JPY 1,999",5500.0
170,SUSHI AKAZU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B171,"" "",""+""),""+"", SUBSTITUTE(F171,"" "",""+"")), ""Link"")","SUSHI, JAPANESE CUISINE, SEAFOOD",25000.0,25000.0,大阪府大阪市北区堂島1-3-4 谷安ビル B1F,KITASHINCHI,305,https://tabelog.com/en/osaka/A2701/A270101/27114022/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
171,GOI CHI DOYAMA TEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B172,"" "",""+""),""+"", SUBSTITUTE(F172,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,9000.0,大阪府大阪市北区堂山町8-16,NAKAZAKICHO,230,https://tabelog.com/en/osaka/A2701/A270101/27113792/,"JPY 8,000～JPY 9,999",-,9000.0
172,SUMI YA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B173,"" "",""+""),""+"", SUBSTITUTE(F173,"" "",""+"")), ""Link"")","SUSHI, SEAFOOD, JAPANESE CUISINE",,12500.0,大阪府大阪市中央区難波4-3-23,OSAKA NAMBA,189,https://tabelog.com/en/osaka/A2701/A270202/27099496/,"JPY 10,000～JPY 14,999",-,12500.0
173,SUSHI MURAKAMIJIROU,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B174,"" "",""+""),""+"", SUBSTITUTE(F174,"" "",""+"")), ""Link"")",SUSHI,,35000.0,大阪府大阪市北区曽根崎新地1-5-7 森ビル 1F,KITASHINCHI,176,https://tabelog.com/en/osaka/A2701/A270101/27078821/,"JPY 30,000～JPY 39,999",-,35000.0
174,MICHINO LE TOURBILLON,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B175,"" "",""+""),""+"", SUBSTITUTE(F175,"" "",""+"")), ""Link"")",FRENCH,9000.0,17500.0,大阪府大阪市福島区福島6-9-11 神林堂ビル　1F,FUKUSHIMA,122,https://tabelog.com/en/osaka/A2701/A270108/27012726/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
175,ORIGIN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B176,"" "",""+""),""+"", SUBSTITUTE(F176,"" "",""+"")), ""Link"")","FRENCH, SEAFOOD",12500.0,17500.0,大阪府大阪市中央区釣鐘町1-4-3 舟瀬ビル 1F,TEMMABASHI,87,https://tabelog.com/en/osaka/A2701/A270104/27097883/,"JPY 15,000～JPY 19,999","JPY 10,000～JPY 14,999",17500.0
176,SUSHI TAKUMI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B177,"" "",""+""),""+"", SUBSTITUTE(F177,"" "",""+"")), ""Link"")",SUSHI,,17500.0,大阪府大阪市中央区備後町3-1-2 レアビル 3F,HOMMACHI,81,https://tabelog.com/en/osaka/A2701/A270106/27127383/,"JPY 15,000～JPY 19,999",-,17500.0
177,TEMPURA BURANDO MATSUBAKANI MATSUYA MACHI SEITEN,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B178,"" "",""+""),""+"", SUBSTITUTE(F178,"" "",""+"")), ""Link"")","TEMPURA, JAPANESE CUISINE",90000.0,90000.0,大阪府大阪市中央区材木町1-1 ドエル南本町 1F,SAKAISUJI HOMMACHI,81,https://tabelog.com/en/osaka/A2701/A270106/27108617/,"JPY 80,000～JPY 99,999","JPY 80,000～JPY 99,999",90000.0
178,WINE SHOKUDO ONO,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B179,"" "",""+""),""+"", SUBSTITUTE(F179,"" "",""+"")), ""Link"")","ITALIAN, WINE BAR",,17500.0,大阪府大阪市北区曾根崎新地1-2-22 北リンデンビル 4F,KITASHINCHI,78,https://tabelog.com/en/osaka/A2701/A270101/27124092/,"JPY 15,000～JPY 19,999",-,17500.0
179,YAKITORI TOKEI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B180,"" "",""+""),""+"", SUBSTITUTE(F180,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, MIZUTAKI",,12500.0,大阪府東大阪市吉田本町1-7-8 第2高山ハイツ 1F,YOSHITA,78,https://tabelog.com/en/osaka/A2707/A270703/27097155/,"JPY 10,000～JPY 14,999",-,12500.0
180,SUMIBI YAKITORI MORITA,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B181,"" "",""+""),""+"", SUBSTITUTE(F181,"" "",""+"")), ""Link"")",YAKITORI (GRILLED CHICKEN SKEWERS),,9000.0,大阪府大阪市中央区本町4-4-6 プラチナ御堂筋本町ビル 1F,HOMMACHI,64,https://tabelog.com/en/osaka/A2701/A270106/27115978/,"JPY 8,000～JPY 9,999",-,9000.0
181,KASSEN IRITANI,3.76,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B182,"" "",""+""),""+"", SUBSTITUTE(F182,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,大阪府大阪市北区曽根崎新地1-8-6 山忠ビル1号館 1F,OEBASHI,47,https://tabelog.com/en/osaka/A2701/A270101/27125307/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
182,RESSHI SHOUYU MENKOUBOU SANKU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B183,"" "",""+""),""+"", SUBSTITUTE(F183,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",999.0,999.0,大阪府大阪市福島区福島2-6-5 AKパレス 1F,SHIN FUKUSHIMA,2067,https://tabelog.com/en/osaka/A2701/A270108/27058993/,～JPY 999,～JPY 999,999.0
183,MENYA JOUROKU NANBA TEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B184,"" "",""+""),""+"", SUBSTITUTE(F184,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市中央区難波千日前6-16,NAMBA,2040,https://tabelog.com/en/osaka/A2701/A270202/27084754/,～JPY 999,～JPY 999,999.0
184,UDON SANKU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B185,"" "",""+""),""+"", SUBSTITUTE(F185,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), TEMPURA",999.0,999.0,大阪府大阪市福島区福島2-8-3,SHIN FUKUSHIMA,1594,https://tabelog.com/en/osaka/A2701/A270108/27066859/,～JPY 999,～JPY 999,999.0
185,RAMEN JINSEI JETTO ROPPYAKU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B186,"" "",""+""),""+"", SUBSTITUTE(F186,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,大阪府大阪市東成区東小橋1-3-2,TAMATSUKURI,1331,https://tabelog.com/en/osaka/A2701/A270204/27059047/,～JPY 999,～JPY 999,999.0
186,PANE PORCINI,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B187,"" "",""+""),""+"", SUBSTITUTE(F187,"" "",""+"")), ""Link"")","BREAD, BAGEL, SWEETS",999.0,999.0,大阪府大阪市福島区福島5-10-22,FUKUSHIMA,1251,https://tabelog.com/en/osaka/A2701/A270108/27049674/,～JPY 999,～JPY 999,999.0
187,CHUUGOKUSAI OIRU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B188,"" "",""+""),""+"", SUBSTITUTE(F188,"" "",""+"")), ""Link"")","SICHUAN CUISINE, CHINESE",1500.0,4500.0,大阪府大阪市福島区福島6-19-12 ヴィラセゾン102,FUKUSHIMA,1232,https://tabelog.com/en/osaka/A2701/A270108/27052335/,"JPY 4,000～JPY 4,999","JPY 1,000～JPY 1,999",4500.0
188,GUNJOU,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B189,"" "",""+""),""+"", SUBSTITUTE(F189,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN, ABURA SOBA MIXED NOODLE",999.0,999.0,大阪府大阪市北区天神橋6-3-26,TENJIMBASHISUJI ROKUCHOME,1224,https://tabelog.com/en/osaka/A2701/A270103/27018753/,～JPY 999,～JPY 999,999.0
189,MENYA FUKU HARA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B190,"" "",""+""),""+"", SUBSTITUTE(F190,"" "",""+"")), ""Link"")",RAMEN,999.0,999.0,大阪府大阪市生野区新今里5-1-8,IMAZATO,1104,https://tabelog.com/en/osaka/A2701/A270306/27099659/,～JPY 999,～JPY 999,999.0
190,TEUCHIMEN YASUDA,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B191,"" "",""+""),""+"", SUBSTITUTE(F191,"" "",""+"")), ""Link"")",RAMEN,999.0,,大阪府大阪市東淀川区東中島1-21-2 新大阪ハイツ106号,SHIN OSAKA,982,https://tabelog.com/en/osaka/A2701/A270301/27060153/,-,～JPY 999,999.0
191,GOKURAKU UDON A-MEN,3.75,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B192,"" "",""+""),""+"", SUBSTITUTE(F192,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), CURRY UDON, OYAKO-DON (CHICKEN AND EGG BOWL)",999.0,1500.0,大阪府大阪市生野区生野西2-1-29 宇野ビル 1F,TERADACHO,783,https://tabelog.com/en/osaka/A2701/A270306/27075334/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0
