,Name,Rating,Reviews,Station,Address,Genre,Lunch Price,Dinner Price,URL
252,Floraison,3.95,182,Iidabashi,東京都新宿区神楽坂3-6-29 MIビル 2F,"French, Wine bar","JPY 6,000～JPY 7,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1309/A130905/13234388/
253,caillou,3.95,123,Nishi Koyama,東京都目黒区原町1-7-9 ドゥーエ西小山 1F,"French, Bistro",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1317/A131710/13279829/
254,Chuukasoba Shibata,3.94,2463,Sengawa,東京都調布市若葉町2-25-20,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1326/A132601/13162681/
255,Furederikku Kasseru Ginza Mitsukoshi Ten,3.94,1383,Ginza,東京都中央区銀座4-6-16 銀座三越 B2F,"Cake, Sweets, Chocolate","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/tokyo/A1301/A130101/13116839/
256,ASTERISQUE,3.94,1380,Yoyogi Uehara,東京都渋谷区上原1-26-16 タマテクノビル 1F,Cake,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1318/A131811/13140735/
257,Ushi Matsu,3.94,809,Hiro o,東京都港区西麻布3-13-14 LA・RES 西麻布 B1F,"Yakiniku (BBQ Beef), Gyutan (Beef tongue), Horumon (BBQ Offel)",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1307/A130703/13242515/
258,Katsu Puripo,3.94,710,Seibu Shinjuku,東京都新宿区歌舞伎町1-10-3 G3ビル 2F,"Tonkatsu (Pork cutlet), Katsu-don (Pork cutlet bowl)","JPY 3,000～JPY 3,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/tokyo/A1304/A130401/13264309/
259,Ryoura,3.94,662,Yoga,東京都世田谷区用賀4-29-5 グリーンヒルズ用賀ST 1F,"Cake, Sweets",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1317/A131707/13188208/
260,K+,3.94,547,Hiro o,東京都港区西麻布4-5-8,"Italian, Wine bar",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1307/A130703/13213748/
261,Medika Soba Kingyo,3.94,533,Manganji,東京都日野市石田2-9-1,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1329/A132903/13272366/
262,BOTTEGA,3.94,403,Hiro o,東京都渋谷区広尾5-17-8 アプリシエ広尾 B1F,"Italian, Pasta, Wine bar",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1307/A130703/13204358/
263,Uwo toku,3.94,328,Higashi Mukojima,東京都墨田区東向島4-24-26,Sushi,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1312/A131203/13017947/
264,Yakiniku Oboshimeshi,3.94,311,Akasaka Mitsuke,東京都港区赤坂3-19-5,"Yakiniku (BBQ Beef), Innovative, Korean",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1308/A130801/13247485/
265,Radio,3.94,237,Omote Sando,東京都港区南青山3-10-34,Bar,-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/tokyo/A1306/A130602/13001207/
266,Ippei Hanten,3.94,169,Azabu Juban,東京都港区元麻布3-12-41,"Chinese, Dim sum",-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1307/A130702/13268624/
267,Jigen dou,3.94,109,Akasaka Mitsuke,東京都港区赤坂3-9-2 No.R赤坂見附 1F,Japanese Cuisine,-,"JPY 40,000～JPY 49,999",https://tabelog.com/en/tokyo/A1308/A130801/13292021/
268,Menya Kissou,3.93,2043,Kiba,東京都江東区東陽1-11-3,"Ramen, Tsukemen","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1313/A131303/13021140/
269,Iruka Toukyou Roppongi,3.93,1698,Roppongi,東京都港区六本木4-12-12 穂高ビル 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1307/A130701/13264260/
270,Avranches Guesnay,3.93,1003,Kasuga,東京都文京区本郷4-17-6 1F,"Cake, Chocolate","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131004/13186450/
271,SPICE POST,3.93,912,Yoyogi Hachiman,東京都渋谷区富ヶ谷1-52-2,Curry,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1318/A131810/13210691/
272,Shokudou Todaka,3.93,792,Gotanda,東京都品川区西五反田1-9-3 リバーライトビル B1F,"Izakaya (Tavern), Creative, Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1316/A131603/13187669/
273,Okashiya Ucchi-,3.93,472,Kita Sando,東京都渋谷区千駄ヶ谷3-27-9 ウエスト青山 1F,"Cake, Sweets","JPY 5,000～JPY 5,999",-,https://tabelog.com/en/tokyo/A1309/A130901/13238644/
274,Sukiyabashi Jiro,3.93,404,Ginza,東京都中央区銀座4-2-15 塚本ビル　Ｂ１Ｆ,Sushi,"JPY 50,000～JPY 59,999","JPY 60,000～JPY 79,999",https://tabelog.com/en/tokyo/A1301/A130101/13002260/
275,Natsuyano Chuukasoba,3.93,365,Shimomaruko,東京都大田区下丸子4-4-8,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1317/A131716/13293385/
276,Yakitori Uno,3.93,292,Okusawa,東京都世田谷区奥沢3-30-11,Yakitori (Grilled chicken skewers),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/tokyo/A1317/A131711/13130757/
277,Renge,3.93,231,Ginza,東京都中央区銀座7-4-5 GINZA745ビル 9F,"Chinese, Innovative",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1301/A130101/13183555/
278,Il Lato,3.93,203,Shinjuku Sanchome,東京都新宿区新宿3-6-2 栄ビル 4F,Italian,"JPY 10,000～JPY 14,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1304/A130401/13256289/
279,Shirokanedai Kobayashi,3.93,161,Shirokanedai,東京都港区白金台5-11-3 バルビゾン91 102,Japanese Cuisine,"JPY 15,000～JPY 19,999","JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1316/A131602/13162454/
280,Teikoku Hoteru Torakuro,3.93,101,Hibiya,東京都千代田区内幸町1-1-1 帝国ホテル東京 タワー館 B1F,Japanese Cuisine,"JPY 30,000～JPY 39,999","JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1301/A130101/13265482/
281,Le Petitmec HIBIYA Hibiya Ten,3.92,1734,Hibiya,東京都千代田区有楽町1-2-2 日比谷シャンテ 1F,"Bread, Cafe",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1301/A130102/13219670/
282,Obon Vutan Oyamadai Ten,3.92,991,Oyamadai,東京都世田谷区等々力2-1-3,"Cake, Side dishes, Delicatessen, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131715/13181654/
283,SOBA-Shiro Kuro,3.92,827,Hachimanyama,東京都杉並区上高井戸1-1-7,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1318/A131809/13242508/
284,Toukyou Sutairu Nu-Doru Hotate Biyori,3.92,757,Akihabara,東京都千代田区神田佐久間町2-25,"Tsukemen, Ramen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131001/13280086/
285,SECRETO,3.92,352,Ushigome Kagurazaka,東京都新宿区二十騎町2-23 ランピオンイゴー 1F 102,Innovative,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1309/A130905/13213559/
286,Toukyou En,3.92,307,Higashi Ginza,東京都中央区銀座5-9-5,Yakiniku (BBQ Beef),-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/tokyo/A1301/A130101/13002566/
287,kareshoppu fuenneru,3.92,258,Nishi Ogikubo,東京都杉並区松庵3-37-22 西荻マノン 2F,Indian curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1319/A131907/13273254/
288,Beijing Yuzen,3.92,202,Ogikubo,東京都杉並区荻窪5-24-7 富士ビル　２Ｆ,Chinese,-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/tokyo/A1319/A131906/13001102/
289,Pretty Pork Factory & Katsu Puripo,3.92,175,Meiji Jingumae,東京都渋谷区神宮前6-31-21 東急プラザ原宿ハラカド 506,"Shabu shabu (Japanese hotpot), Tonkatsu (Pork cutlet), Korean","JPY 2,000～JPY 2,999","JPY 8,000～JPY 9,999",https://tabelog.com/en/tokyo/A1306/A130601/13295369/
290,L'Octave Hayato KOBAYASHI,3.92,170,Kita Sando,東京都渋谷区千駄ヶ谷3-30-9 モデリアブリュット 101,French,"JPY 8,000～JPY 9,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1309/A130901/13186978/
291,En Sui,3.92,143,Naka Meguro,東京都目黒区中目黒1-5-12 ATRIO 1F,Japanese Cuisine,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1317/A131701/13254619/
292,Florilege,3.92,136,Kamiyacho,東京都港区虎ノ門5-10-7 麻布台ヒルズ ガーデンプラザD 2F,French,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130704/13289651/
293,luogo Jiyugaoka Ten,3.92,73,Jiyugaoka,東京都目黒区自由が丘1-23-2 DEAR自由が丘 1F,"Italian, Restaurants, Pasta","JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1317/A131703/13279663/
294,Motenashi Kuroki,3.91,669,Asakusabashi,東京都台東区浅草橋1-28-9 ROJI ASAKUSABASHI 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131103/13290780/
295,Harudamon Kare,3.91,510,Yoyogi Uehara,東京都渋谷区上原1-33-12 ちとせビル 1F,Curry,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1318/A131811/13234284/
296,Murayama Mange Tsu Udon,3.91,432,Hakonegasaki,東京都武蔵村山市三ツ木1-12-10,Udon (Wheat noodles),"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1329/A132901/13026307/
297,recte,3.91,401,Daikan yama,東京都渋谷区恵比寿西2-17-5 サンビレッジ代官山 2F,French,"JPY 10,000～JPY 14,999","JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1303/A130303/13036041/
298,Prevenance,3.91,395,Gaiemmae,東京都港区南青山2-13-7 マトリス 1F,French,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1306/A130603/13162493/
299,Koju,3.91,378,Ginza,東京都中央区銀座5-4-8 カリオカビル 4F,Japanese Cuisine,"JPY 30,000～JPY 39,999","JPY 40,000～JPY 49,999",https://tabelog.com/en/tokyo/A1301/A130101/13005683/
300,Asakusa Juroku,3.91,321,Asakusa,東京都台東区浅草4-37-8 小田井ビル 1F,"Soba (Buckwheat noodles), Japanese Cuisine",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1311/A131102/13185027/
301,Tosenkaku Tokyo,3.91,315,Roppongi,東京都港区六本木4-8-7 嶋田ビル B1F,"Chinese, Dim sum",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1307/A130701/13250092/
302,LESS by Gabriele Riva & Kanako Sakakura,3.91,247,Ebisu,東京都目黒区三田1-12-24 MT3ビル 1F,"Cake, Chocolate","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/tokyo/A1303/A130302/13274859/
303,Sushi Shimpaku,3.91,167,Ebisu,東京都渋谷区恵比寿4-22-4,Sushi,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1303/A130302/13239713/
304,Kanda,3.91,93,Toranomon Hills,東京都港区愛宕1-1-1 虎ノ門ヒルズレジデンシャルタワー 1F,Japanese Cuisine,-,"JPY 60,000～JPY 79,999",https://tabelog.com/en/tokyo/A1308/A130802/13270674/
305,Udon Maruka,3.90,5353,Jimbocho,東京都千代田区神田小川町3-16-1 ニュー駿河台ビル 1F,Udon (Wheat noodles),～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1310/A131003/13000629/
306,Chuukasoba Tagano,3.90,1894,Ebara Nakanobu,東京都品川区中延2-15-10,"Ramen, Tsukemen",～JPY 999,-,https://tabelog.com/en/tokyo/A1317/A131712/13003421/
307,Menya Sakurai,3.90,1640,Mitaka,東京都武蔵野市西久保2-15-27,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1320/A132002/13202438/
308,Ramen Break Beats,3.90,998,Yutenji,東京都目黒区目黒4-21-19 アイビーハイツ 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131701/13267329/
309,Sakurajousui Funakoshi,3.90,889,Sakurajosui,東京都杉並区下高井戸1-21-10 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1318/A131809/13281101/
310,RUE DE PASSY,3.90,666,Gakugei Daigaku,東京都目黒区鷹番3-17-6,"Cake, Cafe, Bread","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1317/A131702/13005155/
311,Patisserie Yu Sasage,3.90,647,Chitose Karasuyama,東京都世田谷区南烏山6-28-13,"Cake, Bread",～JPY 999,-,https://tabelog.com/en/tokyo/A1318/A131809/13155662/
312,Mem Mitsu I,3.90,591,Tawaramachi,東京都台東区寿2-9-15,"Ramen, Donburi (Rice bowl)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1311/A131102/13284327/
313,La paix,3.90,566,Mitsukoshimae,東京都中央区日本橋室町1-9-4 井上第3ビル B1F,"French, Innovative","JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1302/A130202/13173559/
314,LESS Labo,3.90,544,Ebisu,東京都目黒区三田1-12-25 金子ビル 1F,"Cake, Cafe","JPY 2,000～JPY 2,999",-,https://tabelog.com/en/tokyo/A1303/A130302/13239458/
315,THE PIZZA BAR ON 38TH,3.90,385,Mitsukoshimae,東京都中央区日本橋室町2-1-1 マンダリンオリエンタル東京 38F,"Pizza, Italian","JPY 3,000～JPY 3,999","JPY 6,000～JPY 7,999",https://tabelog.com/en/tokyo/A1302/A130202/13167573/
316,L'Assiette Blanche,3.90,337,Shirokane Takanawa,東京都港区白金3-2-2 パール白金　１Ｆ,French,"JPY 10,000～JPY 14,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1316/A131602/13004471/
317,Bar kisala,3.90,165,Akasaka,東京都港区赤坂3-14-7 バルビゾン44 4F,"Bar, Wine bar",-,"JPY 4,000～JPY 4,999",https://tabelog.com/en/tokyo/A1308/A130801/13116198/
318,Toriryori Torishou,3.90,73,Akebonobashi,東京都新宿区荒木町16-16 ベルウッドビル B1F,Chicken dishes,-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1309/A130903/13193026/
319,Okamoto,3.90,61,Kamiyacho,東京都港区虎ノ門5-2-8 サクシード虎ノ門 B1F,Japanese Cuisine,"JPY 15,000～JPY 19,999","JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1307/A130704/13144115/
320,VIRON Shibuya Ten,3.89,2826,Shinsen,東京都渋谷区宇田川町33-8 塚田ビル 1F,"Bread, Sandwich, Cake",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1303/A130301/13004626/
321,Curry Spice Gelateria KALPASI,3.89,1122,Shimo Kitazawa,東京都世田谷区北沢2-12-2 サウスウェーブ下北沢 1F,"Curry, Gelato,Ice cream, Asian Cuisine, Ethnic Cuisine","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1318/A131802/13247887/
322,Nihombashi Nagato,3.89,1091,Nihombashi,東京都中央区日本橋3-1-3 日本橋長門ビル　1F,Japanese sweets,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1302/A130202/13011481/
323,Tonkatsu Keita,3.89,844,Nishi Ogikubo,東京都杉並区西荻南3-10-6 中村ビル B1F,Tonkatsu (Pork cutlet),"JPY 3,000～JPY 3,999","JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1319/A131907/13241723/
324,Addict au Sucre,3.89,606,Toritsu Daigaku,東京都目黒区八雲1-10-6,"Cake, Cafe, Bread","JPY 1,000～JPY 1,999",～JPY 999,https://tabelog.com/en/tokyo/A1317/A131702/13171753/
325,Iruca Tokyo,3.89,551,Higashi Kurume,東京都東久留米市本町1-4-28,Ramen,～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1328/A132802/13234223/
326,Don Bravo,3.89,542,Kokuryo,東京都調布市国領町3-6-43,"Italian, Pizza","JPY 2,000～JPY 2,999","JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1326/A132601/13144681/
327,BONNET D'ANE,3.89,504,Sangen Jaya,東京都世田谷区三宿1-28-1 Sofi三宿 1F,"Bread, Sweets , Sandwich",-,"JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1317/A131705/13158722/
328,ARMONICO,3.89,374,Daikan yama,東京都渋谷区代官山町12-16 シンフォニー代官山 102,Italian,"JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1303/A130303/13156479/
329,Yakiniku Kousen,3.89,299,Keisei Tateishi,東京都葛飾区立石1-18-5,Yakiniku (BBQ Beef),-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/tokyo/A1324/A132403/13133997/
330,Yakitori Shira,3.89,295,Umegaoka,東京都世田谷区梅丘1-22-1 y'sステート B1F,"Yakitori (Grilled chicken skewers), Izakaya (Tavern), Wine bar",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1318/A131812/13193012/
331,Tori Aroma,3.89,215,Jimbocho,東京都千代田区神田神保町2-12-3,"Yakitori (Grilled chicken skewers), Chicken dishes, Oyako-don (Chicken and egg bowl)",-,"JPY 8,000～JPY 9,999",https://tabelog.com/en/tokyo/A1310/A131003/13280797/
332,abysse,3.89,211,Daikan yama,東京都渋谷区恵比寿西1-30-12 EBISU-HILLS 1F,French,"JPY 15,000～JPY 19,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1303/A130302/13232482/
333,Tinc gana,3.89,179,Ichigaya,東京都千代田区六番町4-3 GEMS市ヶ谷 1F,"Spain, Baru (Spanish style bar)",-,"JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1309/A130904/13275231/
334,Towa,3.89,143,Hiro o,東京都港区西麻布4-11-25 モダンフォルム西麻布ビル 2F,Japanese Cuisine,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130703/13220791/
335,chuuka soba kamofuku,3.89,137,Hachioji,東京都八王子市小門町5-3,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1329/A132904/13297180/
336,Kashiwade no Tsukasa Suikouan,3.89,55,Akabanebashi,東京都港区東麻布2-14-8 フィル•パーク東麻布 1F,Japanese Cuisine,-,"JPY 40,000～JPY 49,999",https://tabelog.com/en/tokyo/A1307/A130702/13286120/
337,Yakiniku Uguisudanien,3.88,2875,Uguisudani,東京都台東区根岸1-5-15,"Yakiniku (BBQ Beef), Horumon (BBQ Offel)",-,"JPY 6,000～JPY 7,999",https://tabelog.com/en/tokyo/A1311/A131104/13012243/
338,NAKIRYU,3.88,1965,Shin Otsuka,東京都豊島区南大塚2-34-4 SKY南大塚 1F,"Dandan noodles, Ramen, Tsukemen","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1323/A132302/13141302/
339,SAN TORA,3.88,1949,Edogawabashi,東京都新宿区山吹町362 プレステージ362,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1309/A130905/13240660/
340,Ponta Honke,3.88,1576,Ueno Hirokoji,東京都台東区上野3-23-3,"Yoshoku (Japanese style western cuisine), Tonkatsu (Pork cutlet)","JPY 4,000～JPY 4,999","JPY 5,000～JPY 5,999",https://tabelog.com/en/tokyo/A1311/A131101/13003587/
341,Chuukasoba Benten,3.88,1235,Chikatetsu Narimasu,東京都練馬区旭町3-25-2,"Ramen, Tsukemen","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1322/A132204/13200351/
342,Pain des Philosophes,3.88,1087,Kagurazaka,東京都新宿区東五軒町1-8,Bread,-,～JPY 999,https://tabelog.com/en/tokyo/A1309/A130905/13213156/
343,Junteuchi Daruma,3.88,1039,Nakano Fujimicho,東京都杉並区和田1-18-3,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1319/A131903/13218715/
344,Ichijouryuu Ganko Souhonke Bunke Yotsuya Arakichou,3.88,1001,Yotsuya Sanchome,東京都新宿区舟町4-1 メゾンド四谷 106,Ramen,"JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1309/A130903/13126058/
345,LES CACAOS Hon Ten,3.88,910,Gotanda,東京都品川区東五反田2-19-2 第2東都ビル 1F,"Chocolate, Cake, Sweets",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1316/A131603/13203619/
346,TAKE UCHI Kandajinbo Honten,3.88,715,Jimbocho,東京都千代田区神田神保町1-20-3 1F,"Curry, Yoshoku (Japanese style western cuisine)","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1310/A131003/13160882/
347,The INNOCENT CARVERY,3.88,639,Nogizaka,東京都港区西麻布1-4-28 カルハ西麻布 101,"Yakiniku (BBQ Beef), Beef dishes","JPY 5,000～JPY 5,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130701/13189539/
348,Tori Cho,3.88,598,Nerima,東京都練馬区豊玉北4-31-8,"Yakitori (Grilled chicken skewers), Chicken dishes",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1321/A132102/13058892/
349,A Cote Patisserie,3.88,481,Shirokanedai,東京都港区白金台2-5-11,"Sweets , Cake, Chocolate",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1316/A131602/13051424/
350,Ba Ho Shi,3.88,392,Ginza,東京都中央区銀座6-3-7 ＡＯＫＩ　ＴＯＷＥＲ　８Ｆ,Bar,-,-,https://tabelog.com/en/tokyo/A1301/A130101/13007819/
351,ALTER EGO,3.88,240,Jimbocho,東京都千代田区神田神保町2-2-32,"Innovative, Italian",-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1310/A131003/13231135/
352,Ba Shusendou,3.88,104,Higashi Ginza,東京都中央区銀座6-12-17 錦光ビル　Ｂ１Ｆ,Bar,-,"JPY 5,000～JPY 5,999",https://tabelog.com/en/tokyo/A1301/A130101/13014392/
353,Shaoshon Hanten,3.88,73,Kita Sando,東京都渋谷区千駄ヶ谷3-14-10 Chez Castor B1F,Chinese,-,"JPY 100,000～",https://tabelog.com/en/tokyo/A1309/A130901/13142019/
354,Shigematsu,3.88,70,Ginza,東京都中央区銀座6-5-15 銀座能楽堂ビル 4F,Japanese Cuisine,-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1301/A130101/13200102/
355,URA NO,3.88,54,Ichigaya,東京都千代田区九段南3-5-4 コーブ九段 1F,French,"JPY 10,000～JPY 14,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1309/A130904/13232449/
356,shokudou aca,3.88,47,Kamiyacho,東京都港区虎ノ門5-8-1 麻布台ヒルズ ガーデンプラザA 2F,Spain,-,"JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130704/13296958/
357,Usagiya,3.87,2902,Ueno Hirokoji,東京都台東区上野1-10-10,"Japanese sweets, Dorayaki",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1311/A131101/13003599/
358,Misokko Fukku,3.87,1615,Ogikubo,東京都杉並区上荻2-40-11 四面道ビル 1F,"Ramen, Dandan noodles",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1319/A131906/13226777/
359,Katcharu Batcharu,3.87,1312,Shin Otsuka,東京都豊島区南大塚3-2-10 林ビル 2F,"Indian, Indian curry",-,"JPY 3,000～JPY 3,999",https://tabelog.com/en/tokyo/A1323/A132302/13120294/
360,Jerateria Shincherita,3.87,1184,Asagaya,東京都杉並区阿佐谷北1-43-7,"Gelato,Ice cream, Cafe",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1319/A131905/13108556/
361,Tantan,3.87,1094,Hachioji,東京都八王子市子安町1-30-6,Ramen,～JPY 999,-,https://tabelog.com/en/tokyo/A1329/A132904/13046007/
362,Boulangerie Sudo,3.87,1012,Shoin Jinja Mae,東京都世田谷区世田谷4-3-14,"Bread, Cafe, Sweets",～JPY 999,～JPY 999,https://tabelog.com/en/tokyo/A1317/A131709/13098861/
363,Chuukasoba Hirai,3.87,884,Kita Fuchu,東京都府中市栄町2-11-7,"Ramen, Tsukemen","JPY 1,000～JPY 1,999",-,https://tabelog.com/en/tokyo/A1326/A132602/13259078/
364,L' EPICURIEN,3.87,770,Kichijoji,東京都武蔵野市吉祥寺南町1-9-5 1F,"Cake, Cafe","JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1320/A132001/13005891/
365,Chawan bu,3.87,728,Yotsuya Sanchome,東京都新宿区荒木町3-22 島ビル 1F,"Tonkatsu (Pork cutlet), Curry","JPY 4,000～JPY 4,999","JPY 4,000～JPY 4,999",https://tabelog.com/en/tokyo/A1309/A130903/13234679/
366,Materieru,3.87,709,Oyama,東京都板橋区大山町21-6 白樹舘壱番館 1F,"Cake, Cafe",～JPY 999,"JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1322/A132203/13110008/
367,IL TEATRINO DA SALONE,3.87,672,Hiro o,東京都港区南青山7-11-5 HOUSE7115 B1F,"Italian, Innovative, Meat dishes","JPY 10,000～JPY 14,999","JPY 20,000～JPY 29,999",https://tabelog.com/en/tokyo/A1307/A130703/13110652/
368,PIZZERIA ROMANA IL PENTITO,3.87,296,Minami Shinjuku,東京都渋谷区代々木3-1-1 ＡＸＩＳ　１Ｆ,"Pizza, Italian",-,"JPY 10,000～JPY 14,999",https://tabelog.com/en/tokyo/A1318/A131810/13000684/
369,Sushi Miyuki,3.87,190,Shintomicho,東京都中央区新富1-15-11 マキプラザ 1F,Sushi,"JPY 8,000～JPY 9,999","JPY 15,000～JPY 19,999",https://tabelog.com/en/tokyo/A1313/A131301/13273113/
370,Azabu Juban Hatano Yoshiki,3.87,153,Azabu Juban,東京都港区麻布十番2-8-6 ラベイユ麻布十番 B2F,"Sushi, Seafood, Japanese Cuisine",-,"JPY 30,000～JPY 39,999",https://tabelog.com/en/tokyo/A1307/A130702/13158874/
371,Ginza Hachi Go,3.86,1928,Higashi Ginza,東京都中央区銀座3-14-2 第一はなぶさビル 1F,Ramen,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",https://tabelog.com/en/tokyo/A1301/A130101/13228602/
