Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price
993,TSUKEMEN SANADA,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B994,"" "",""+""),""+"", SUBSTITUTE(F994,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN",1500.0,1500.0,東京都足立区千住3-6,KITA SENJU,673,https://tabelog.com/en/tokyo/A1324/A132402/13240344/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
994,HASHIMOTO,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B995,"" "",""+""),""+"", SUBSTITUTE(F995,"" "",""+"")), ""Link"")","UNAGI (EEL), DOJO (LOACH)",5500.0,7000.0,東京都文京区水道2-5-7,EDOGAWABASHI,666,https://tabelog.com/en/tokyo/A1309/A130905/13018616/,"JPY 6,000～JPY 7,999","JPY 5,000～JPY 5,999",7000.0
995,YAKINIKU USHIGORO OMOTESANDO TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B996,"" "",""+""),""+"", SUBSTITUTE(F996,"" "",""+"")), ""Link"")","YAKINIKU (BBQ BEEF), STEAK, HORUMON (BBQ OFFEL)",3500.0,9000.0,東京都渋谷区神宮前5-50-3 アーバンテラス青山 2F,OMOTE SANDO,660,https://tabelog.com/en/tokyo/A1306/A130602/13252182/,"JPY 8,000～JPY 9,999","JPY 3,000～JPY 3,999",9000.0
996,BURDI GALA HIRO HONTEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B997,"" "",""+""),""+"", SUBSTITUTE(F997,"" "",""+"")), ""Link"")","BREAD, CAKE",999.0,999.0,東京都港区南麻布4-5-66,HIRO O,658,https://tabelog.com/en/tokyo/A1307/A130703/13000523/,～JPY 999,～JPY 999,999.0
997,BENGAL,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B998,"" "",""+""),""+"", SUBSTITUTE(F998,"" "",""+"")), ""Link"")","INDIAN CURRY, INDIAN, CURRY",1500.0,1500.0,東京都千代田区外神田3-6-1 丸山ビル 1F,SUEHIROCHO,639,https://tabelog.com/en/tokyo/A1311/A131101/13006361/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
998,GANSO SUTAMINA MANTEN RA-MEN SUZUKI,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B999,"" "",""+""),""+"", SUBSTITUTE(F999,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",,999.0,東京都三鷹市下連雀3-28-21 公団三鷹駅前第2アパート B1F,MITAKA,624,https://tabelog.com/en/tokyo/A1320/A132002/13241092/,～JPY 999,-,999.0
999,SOTEN MINAMIGUCHI TEN,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B1000,"" "",""+""),""+"", SUBSTITUTE(F1000,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES",,9000.0,東京都豊島区南大塚3-39-13 嵯峨・加藤ビル 1F,MUKOHARA,618,https://tabelog.com/en/tokyo/A1323/A132302/13092061/,"JPY 8,000～JPY 9,999",-,9000.0
1000,PIERRE GAGNAIRE PAINS ET GATEAUX,3.74,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B1001,"" "",""+""),""+"", SUBSTITUTE(F1001,"" "",""+"")), ""Link"")","BREAD, CAKE, SIDE DISHES, DELICATESSEN",1500.0,1500.0,東京都港区赤坂1-12-33 ANAインターコンチネンタルホテル東京 2F,ROPPONGI ITCHOME,609,https://tabelog.com/en/tokyo/A1308/A130802/13114277/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0
1,DOUJIN,4.61,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B2,"" "",""+""),""+"", SUBSTITUTE(F2,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,京都府京都市左京区仁王門通新柳馬場東入ル菊鉾町291-1,SANJO KEIHAN,213,https://tabelog.com/en/kyoto/A2601/A260301/26030764/,"JPY 50,000～JPY 59,999",-,55000.0
2,IIDA,4.58,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B3,"" "",""+""),""+"", SUBSTITUTE(F3,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,55000.0,京都府京都市中京区姉小路富小路西入ル南側,KYOTO SHIYAKUSHO MAE,200,https://tabelog.com/en/kyoto/A2601/A260202/26016833/,"JPY 50,000～JPY 59,999",-,55000.0
3,OGATA,4.54,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B4,"" "",""+""),""+"", SUBSTITUTE(F4,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,,京都府京都市下京区綾小路西洞院東入新釜座町726番地,SHIJO,508,https://tabelog.com/en/kyoto/A2601/A260201/26012136/,-,-,
4,SOTTAKU TSUKAMOTO,4.53,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B5,"" "",""+""),""+"", SUBSTITUTE(F5,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市東山区祇園町南側570-120,GION SHIJO,107,https://tabelog.com/en/kyoto/A2601/A260301/26013373/,"JPY 30,000～JPY 39,999",-,35000.0
5,YAMA GISHI,4.51,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B6,"" "",""+""),""+"", SUBSTITUTE(F6,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市中京区富小路通六角下る骨屋之町560,KYOTO KAWARAMACHI,561,https://tabelog.com/en/kyoto/A2601/A260201/26026316/,"JPY 60,000～JPY 79,999",-,70000.0
6,NINSHUU ROU,4.51,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B7,"" "",""+""),""+"", SUBSTITUTE(F7,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市北区紫竹北栗栖町2-12,KITAOJI,225,https://tabelog.com/en/kyoto/A2601/A260503/26033124/,"JPY 30,000～JPY 39,999",-,35000.0
7,YAMAGUCHI,4.5,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B8,"" "",""+""),""+"", SUBSTITUTE(F8,"" "",""+"")), ""Link"")","ITALIAN, INNOVATIVE",,55000.0,京都府京都市東山区祇園町南側570-185,GION SHIJO,364,https://tabelog.com/en/kyoto/A2601/A260301/26018397/,"JPY 50,000～JPY 59,999",-,55000.0
8,MIYOSHI,4.46,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B9,"" "",""+""),""+"", SUBSTITUTE(F9,"" "",""+"")), ""Link"")","BEEF DISHES, JAPANESE CUISINE",,70000.0,京都府京都市東山区祇園町南側570-15,GION SHIJO,601,https://tabelog.com/en/kyoto/A2601/A260301/26002222/,"JPY 60,000～JPY 79,999",-,70000.0
9,MITA,4.45,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B10,"" "",""+""),""+"", SUBSTITUTE(F10,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市中京区寺町通竹屋町下ル久遠院前町667-1,JINGU MARUTAMACHI,149,https://tabelog.com/en/kyoto/A2601/A260302/26016620/,"JPY 60,000～JPY 79,999",-,70000.0
10,KYOTENJIN NOGUCHI,4.43,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B11,"" "",""+""),""+"", SUBSTITUTE(F11,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市上京区天神道上ノ下立売上ル北町573-11 1F,KITANO HAKUBAICHO,277,https://tabelog.com/en/kyoto/A2601/A260501/26018304/,"JPY 20,000～JPY 29,999",-,25000.0
11,NISHIBUCHI HANTEN,4.42,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B12,"" "",""+""),""+"", SUBSTITUTE(F12,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市東山区上弁天町444-2,GION SHIJO,342,https://tabelog.com/en/kyoto/A2601/A260301/26022200/,"JPY 30,000～JPY 39,999",-,35000.0
12,KIU,4.42,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B13,"" "",""+""),""+"", SUBSTITUTE(F13,"" "",""+"")), ""Link"")","SUSHI, CREATIVE",45000.0,45000.0,京都府京都市下京区神明町230-2 2F,KARASUMA,187,https://tabelog.com/en/kyoto/A2601/A260201/26034605/,"JPY 40,000～JPY 49,999","JPY 40,000～JPY 49,999",45000.0
13,KIYAMA,4.39,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B14,"" "",""+""),""+"", SUBSTITUTE(F14,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,35000.0,京都府京都市中京区絹屋町136 ヴェルドール御所 1F,MARUTAMACHI,458,https://tabelog.com/en/kyoto/A2601/A260202/26029017/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0
14,SAIKA,4.39,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B15,"" "",""+""),""+"", SUBSTITUTE(F15,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市東山区泉涌寺山内町35-3,TOFUKUJI,238,https://tabelog.com/en/kyoto/A2601/A260304/26023771/,"JPY 30,000～JPY 39,999",-,35000.0
15,MIZAI,4.35,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B16,"" "",""+""),""+"", SUBSTITUTE(F16,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,70000.0,京都府京都市東山区八坂鳥居前東入ル円山町613 円山公園,HIGASHIYAMA,422,https://tabelog.com/en/kyoto/A2601/A260301/26002279/,"JPY 60,000～JPY 79,999",-,70000.0
16,KAWAGUCHI,4.34,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B17,"" "",""+""),""+"", SUBSTITUTE(F17,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市,-,47,https://tabelog.com/en/kyoto/A2601/A260301/26006453/,"JPY 30,000～JPY 39,999",-,35000.0
17,KUISHINOBO YAMANAKA,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B18,"" "",""+""),""+"", SUBSTITUTE(F18,"" "",""+"")), ""Link"")","STEAK, HAMBURGER STEAK, YOSHOKU (JAPANESE STYLE WESTERN CUISINE)",25000.0,35000.0,京都府京都市西京区御陵溝浦町26-26,KATSURA,694,https://tabelog.com/en/kyoto/A2601/A260401/26002126/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0
18,MIYAMA SOU,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B19,"" "",""+""),""+"", SUBSTITUTE(F19,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市左京区花脊原地町大悲山,-,185,https://tabelog.com/en/kyoto/A2601/A260504/26001066/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
19,SAKANA RYOURINA WAYA,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B20,"" "",""+""),""+"", SUBSTITUTE(F20,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,17500.0,京都府京丹後市弥栄町黒部2517,-,156,https://tabelog.com/en/kyoto/A2609/A260903/26015836/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0
20,HIRO SAWA,4.33,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B21,"" "",""+""),""+"", SUBSTITUTE(F21,"" "",""+"")), ""Link"")",CHINESE,,35000.0,京都府京都市中京区不動町183,KARASUMA,152,https://tabelog.com/en/kyoto/A2601/A260201/26039000/,"JPY 30,000～JPY 39,999",-,35000.0
21,OGAWA,4.32,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B22,"" "",""+""),""+"", SUBSTITUTE(F22,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,12500.0,京都府京都市下京区西木屋町通四条下ル船頭町204 １F,KYOTO KAWARAMACHI,283,https://tabelog.com/en/kyoto/A2601/A260201/26013892/,"JPY 10,000～JPY 14,999",-,12500.0
22,MITSU YASU,4.31,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B23,"" "",""+""),""+"", SUBSTITUTE(F23,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市上京区千本通丸太町上る二筋目東入,NIJO,90,https://tabelog.com/en/kyoto/A2601/A260501/26022648/,"JPY 30,000～JPY 39,999",-,35000.0
23,HIGASHIYAMA YOSHIHISA,4.29,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B24,"" "",""+""),""+"", SUBSTITUTE(F24,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市東山区妙法院前側町422,SHICHIJO,177,https://tabelog.com/en/kyoto/A2601/A260301/26031203/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0
24,KODAIJI WAKUDEN,4.28,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B25,"" "",""+""),""+"", SUBSTITUTE(F25,"" "",""+"")), ""Link"")",JAPANESE CUISINE,35000.0,70000.0,京都府京都市東山区高台寺北門前鷲尾町512,GION SHIJO,208,https://tabelog.com/en/kyoto/A2601/A260301/26000535/,"JPY 60,000～JPY 79,999","JPY 30,000～JPY 39,999",70000.0
25,SOUJIKI NAKAHIGASHI,4.27,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B26,"" "",""+""),""+"", SUBSTITUTE(F26,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市左京区浄土寺石橋町32-3,MOTOTANAKA,690,https://tabelog.com/en/kyoto/A2601/A260302/26001800/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0
26,HASSUN,4.25,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B27,"" "",""+""),""+"", SUBSTITUTE(F27,"" "",""+"")), ""Link"")","JAPANESE CUISINE, SUPPON (SOFT-SHELL TURTLE)",12500.0,25000.0,京都府京都市東山区祇園末吉町95,GION SHIJO,222,https://tabelog.com/en/kyoto/A2601/A260301/26002259/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
27,HAYASHI,4.23,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B28,"" "",""+""),""+"", SUBSTITUTE(F28,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,35000.0,京都府京都市上京区梶井町448-61,DEMACHIYANAGI,292,https://tabelog.com/en/kyoto/A2601/A260302/26000305/,"JPY 30,000～JPY 39,999","JPY 10,000～JPY 14,999",35000.0
28,SUZUE,4.23,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B29,"" "",""+""),""+"", SUBSTITUTE(F29,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,90000.0,京都府京都市左京区岡崎神宮道仁王門白川南入ル,HIGASHIYAMA,180,https://tabelog.com/en/kyoto/A2601/A260301/26014309/,"JPY 80,000～JPY 99,999",-,90000.0
29,IFUKI,4.21,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B30,"" "",""+""),""+"", SUBSTITUTE(F30,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市東山区祇園町南側570-8,GION SHIJO,218,https://tabelog.com/en/kyoto/A2601/A260301/26017706/,"JPY 20,000～JPY 29,999",-,25000.0
30,SASAKI,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B31,"" "",""+""),""+"", SUBSTITUTE(F31,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,45000.0,京都府京都市東山区八坂通大和大路東入小松町566-27,GION SHIJO,409,https://tabelog.com/en/kyoto/A2601/A260301/26001863/,"JPY 40,000～JPY 49,999","JPY 20,000～JPY 29,999",45000.0
31,OWATARI,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B32,"" "",""+""),""+"", SUBSTITUTE(F32,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,京都府京都市東山区祇園町南側570-265,GION SHIJO,293,https://tabelog.com/en/kyoto/A2601/A260301/26014312/,"JPY 40,000～JPY 49,999",-,45000.0
32,HIGASHIYAMA OGATA,4.2,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B33,"" "",""+""),""+"", SUBSTITUTE(F33,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市左京区岡崎円勝寺町91-5 眞松庵 1F,HIGASHIYAMA,98,https://tabelog.com/en/kyoto/A2601/A260301/26036476/,"JPY 30,000～JPY 39,999",-,35000.0
33,TOKUHAMOTO NARI,4.19,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B34,"" "",""+""),""+"", SUBSTITUTE(F34,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市上京区新御霊口町287-5,KURAMAGUCHI,67,https://tabelog.com/en/kyoto/A2601/A260503/26040349/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
34,CHUUGOKUSAI GUU,4.19,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B35,"" "",""+""),""+"", SUBSTITUTE(F35,"" "",""+"")), ""Link"")",CHINESE,17500.0,17500.0,京都府京都市中京区樋之口467-2,KYOTO SHIYAKUSHO MAE,64,https://tabelog.com/en/kyoto/A2601/A260202/26038550/,"JPY 15,000～JPY 19,999","JPY 15,000～JPY 19,999",17500.0
35,RYORIYA STEPHAN PANTEL,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B36,"" "",""+""),""+"", SUBSTITUTE(F36,"" "",""+"")), ""Link"")",FRENCH,9000.0,17500.0,京都府京都市中京区柳馬場通丸太町下ル四丁目182,MARUTAMACHI,382,https://tabelog.com/en/kyoto/A2601/A260202/26023370/,"JPY 15,000～JPY 19,999","JPY 8,000～JPY 9,999",17500.0
36,SANGEN CHA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B37,"" "",""+""),""+"", SUBSTITUTE(F37,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市東山区祇園町北側347-96,GION SHIJO,341,https://tabelog.com/en/kyoto/A2601/A260301/26005351/,"JPY 20,000～JPY 29,999",-,25000.0
37,TAGAWA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B38,"" "",""+""),""+"", SUBSTITUTE(F38,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市中京区夷川通御幸町西入松本町575-1,KYOTO SHIYAKUSHO MAE,169,https://tabelog.com/en/kyoto/A2601/A260202/26028604/,"JPY 30,000～JPY 39,999",-,35000.0
38,MAEDA,4.17,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B39,"" "",""+""),""+"", SUBSTITUTE(F39,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,45000.0,京都府京都市東山区祇園町南側570-118 1Ｆ,GION SHIJO,96,https://tabelog.com/en/kyoto/A2601/A260301/26020923/,"JPY 40,000～JPY 49,999",-,45000.0
39,KIKUNOI HONTEN HON TEN,4.16,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B40,"" "",""+""),""+"", SUBSTITUTE(F40,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市東山区下河原通八坂鳥居前下ル下河原町459,HIGASHIYAMA,449,https://tabelog.com/en/kyoto/A2601/A260301/26001346/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
40,MATAYOSHI,4.16,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B41,"" "",""+""),""+"", SUBSTITUTE(F41,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,35000.0,京都府京都市東山区祇園町南側570-123,GION SHIJO,167,https://tabelog.com/en/kyoto/A2601/A260301/26006471/,"JPY 30,000～JPY 39,999","JPY 20,000～JPY 29,999",35000.0
41,MUROMACHI WAKUDEN,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B42,"" "",""+""),""+"", SUBSTITUTE(F42,"" "",""+"")), ""Link"")","JAPANESE CUISINE, CRAB",17500.0,25000.0,京都府京都市中京区堺町姉小路上ル丸木材木町679,KARASUMA OIKE,339,https://tabelog.com/en/kyoto/A2601/A260202/26000621/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0
42,NIHON RYOURIKENYA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B43,"" "",""+""),""+"", SUBSTITUTE(F43,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,25000.0,京都府京都市左京区岡崎徳成町28-22,JINGU MARUTAMACHI,169,https://tabelog.com/en/kyoto/A2601/A260302/26035592/,"JPY 20,000～JPY 29,999",-,25000.0
43,HIGASHIYAMA TSUKASA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B44,"" "",""+""),""+"", SUBSTITUTE(F44,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市東山区西町127 三条白川橋ビル 2F,HIGASHIYAMA,115,https://tabelog.com/en/kyoto/A2601/A260301/26036658/,"JPY 30,000～JPY 39,999",-,35000.0
44,SHOURENIMMONZEKI MAETSUKIOKA,4.15,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B45,"" "",""+""),""+"", SUBSTITUTE(F45,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,35000.0,京都府京都市東山区粟田口三条坊町16-2,HIGASHIYAMA,61,https://tabelog.com/en/kyoto/A2601/A260301/26035778/,"JPY 30,000～JPY 39,999","JPY 15,000～JPY 19,999",35000.0
45,SAKA GAWA,4.14,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B46,"" "",""+""),""+"", SUBSTITUTE(F46,"" "",""+"")), ""Link"")",JAPANESE CUISINE,25000.0,25000.0,京都府京都市東山区祇園町南側570-199,GION SHIJO,256,https://tabelog.com/en/kyoto/A2601/A260301/26001726/,"JPY 20,000～JPY 29,999","JPY 20,000～JPY 29,999",25000.0
46,OTAGI,4.14,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B47,"" "",""+""),""+"", SUBSTITUTE(F47,"" "",""+"")), ""Link"")",JAPANESE CUISINE,,35000.0,京都府京都市北区鷹峯土天井町18,KITAOJI,53,https://tabelog.com/en/kyoto/A2601/A260503/26031202/,"JPY 30,000～JPY 39,999",-,35000.0
47,MOTOI,4.13,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B48,"" "",""+""),""+"", SUBSTITUTE(F48,"" "",""+"")), ""Link"")",FRENCH,12500.0,25000.0,京都府京都市中京区富小路通二条下ル俵屋町186,KYOTO SHIYAKUSHO MAE,358,https://tabelog.com/en/kyoto/A2601/A260202/26019431/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
48,TORI SAKI,4.13,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B49,"" "",""+""),""+"", SUBSTITUTE(F49,"" "",""+"")), ""Link"")","YAKITORI (GRILLED CHICKEN SKEWERS), CHICKEN DISHES, JAPANESE CUISINE",,17500.0,京都府京都市中京区押小路通室町東入蛸薬師町292-1,KARASUMA OIKE,285,https://tabelog.com/en/kyoto/A2601/A260202/26033122/,"JPY 15,000～JPY 19,999",-,17500.0
49,NISHI,4.13,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B50,"" "",""+""),""+"", SUBSTITUTE(F50,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市東山区月見町21-2 1F,GION SHIJO,240,https://tabelog.com/en/kyoto/A2601/A260301/26027852/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
50,SEN,4.12,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B51,"" "",""+""),""+"", SUBSTITUTE(F51,"" "",""+"")), ""Link"")",JAPANESE CUISINE,17500.0,25000.0,京都府京都市下京区五条通柳馬場上ル塩竈町379,GOJO,141,https://tabelog.com/en/kyoto/A2601/A260201/26030495/,"JPY 20,000～JPY 29,999","JPY 15,000～JPY 19,999",25000.0
51,SHIMMONZEN YONEMURA,4.12,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B52,"" "",""+""),""+"", SUBSTITUTE(F52,"" "",""+"")), ""Link"")","INNOVATIVE, CREATIVE, FRENCH",12500.0,25000.0,京都府京都市東山区新門前通花見小路東入梅本町255,SANJO KEIHAN,98,https://tabelog.com/en/kyoto/A2601/A260301/26032575/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
52,NISHIKAWA,4.1,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B53,"" "",""+""),""+"", SUBSTITUTE(F53,"" "",""+"")), ""Link"")",JAPANESE CUISINE,12500.0,25000.0,京都府京都市東山区下河原通八坂鳥居前下る下河原町473,GION SHIJO,471,https://tabelog.com/en/kyoto/A2601/A260301/26007611/,"JPY 20,000～JPY 29,999","JPY 10,000～JPY 14,999",25000.0
